web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,01/03/2023,02/10/2023,09/10/2023,564,564,Chambre Double,,Hôtel National,Cluses,,40
,01/03/2023,02/10/2023,09/10/2023,722,722,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,40
,01/03/2023,02/10/2023,09/10/2023,543,543,Chambre Double,,Hotel Edelweiss,Magland,,40
,01/03/2023,02/10/2023,09/10/2023,1041,1041,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,40
,01/03/2023,02/10/2023,09/10/2023,1117,1117,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,40
,01/03/2023,02/10/2023,09/10/2023,800,800,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,40
,01/03/2023,02/10/2023,09/10/2023,565,565,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,09/10/2023,3327,3327,Suite Familiale (2 Adultes + 2 Enfants) Tapiaz,,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,40
,01/03/2023,02/10/2023,09/10/2023,480,480,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,09/10/2023,1095,1095,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,40
,01/03/2023,02/10/2023,09/10/2023,805,805,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,40
,01/03/2023,02/10/2023,09/10/2023,1015,1015,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,40
,01/03/2023,02/10/2023,09/10/2023,771,771,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,40
,01/03/2023,02/10/2023,09/10/2023,761,761,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,09/10/2023,433,433,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,09/10/2023,911,911,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,40
,01/03/2023,02/10/2023,09/10/2023,796,796,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,40
,01/03/2023,02/10/2023,09/10/2023,813,813,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,09/10/2023,497,497,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,09/10/2023,766,766,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,09/10/2023,642,642,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
