web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,Nb Personnes,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,03/04/2023,08/04/2023,15/04/2023,385,385,MOBILHOME 4 personnes - Sans sanitaire,4 Adultes,,Camping de l'Arquebuse,ATHEE,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,433,433,BUNGALOW TOILÉ 4 personnes - COCO SWEET - SANS SANITAIRES,4 Adultes,,Camping de l'Arquebuse,ATHEE,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,539,539,MOBILHOME 4 personnes - RIDOREV,4 Adultes,,Camping de l'Arquebuse,ATHEE,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,546,546,MOBILHOME 6 personnes - SUPER MERCURE,4 Adultes,,Camping de l'Arquebuse,ATHEE,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,716,716,MOBILHOME 8 personnes - TITANIA,6 Adultes,,Camping de l'Arquebuse,ATHEE,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,181,153,CHALET 4 personnes - Sans sanitaires,4 Adultes,,Camping Les Bains,SAINT HONORE LES BAINS,,14,camping-les-bains-78304,
,03/04/2023,08/04/2023,15/04/2023,274,232,GÎTE 5 personnes,4 Adultes,,Camping Les Bains,SAINT HONORE LES BAINS,,14,camping-les-bains-78304,
,03/04/2023,08/04/2023,15/04/2023,280,238,MOBILHOME 4 personnes - SUPER VENUS,4 Adultes,,Camping Les Bains,SAINT HONORE LES BAINS,,14,camping-les-bains-78304,
,03/04/2023,08/04/2023,15/04/2023,453,453,MOBILHOME 4 personnes - 2 chambres,4 Adultes,,Camping Le Bois Guillaume,VILLENEUVE LES GENETS,,14,camping-le-bois-guillaume-84445,
,03/04/2023,08/04/2023,15/04/2023,453,453,MOBILHOME 4 personnes - PMR 30m² - 2 chambres (accessible personne à mobilité réduite),4 Adultes,,Camping Le Bois Guillaume,VILLENEUVE LES GENETS,,14,camping-le-bois-guillaume-84445,
,03/04/2023,08/04/2023,15/04/2023,462,462,CHALET 4 personnes - CONFORT 2 chambres,4 Adultes,,Camping Le Bois Guillaume,VILLENEUVE LES GENETS,,14,camping-le-bois-guillaume-84445,
,03/04/2023,08/04/2023,15/04/2023,413,413,TENTE 4 personnes - COCO SWEET (sans sanitaires),4 Adultes,,Au Bois Joli - Camping Sites et Paysages,ANDRYES,,14,au-bois-joli-camping-sites-et-paysages-84198,
,03/04/2023,08/04/2023,15/04/2023,1050,1050,TENTE TOILE ET BOIS 6 personnes - SAFARI COTTAGE INSOLITE PREMIUM,6 Adultes,,Au Bois Joli - Camping Sites et Paysages,ANDRYES,,14,au-bois-joli-camping-sites-et-paysages-84198,
,03/04/2023,08/04/2023,15/04/2023,299,199,MOBILHOME 6 personnes - COTTAGE - 2 chambres - TV,4 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,339,199,MOBILHOME 6 personnes - COTTAGE - 3 chambres - TV,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,343,309,MOBILHOME 6 personnes - 4/6 places - 2 chambres (TV  LV),6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,415,332,MOBILHOME 6 personnes - Florès CLASSIC 4/6 p,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,445,356,MOBILHOME 4 personnes - Azur CONFORT Climatisé,4 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,461,369,MOBILHOME 6 personnes - Santa Fe CONFORT 4/6 p,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,461,369,MOBILHOME 6 personnes - Nirvana CLASSIC,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,511,409,MOBILHOME 6 personnes - Bahia Confort,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,525,420,MOBILHOME 6 personnes - Venezia CONFORT Climatisé,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,545,436,MOBILHOME 6 personnes - Bahia CONFORT Climatisé,6 Adultes,,Camping Club Le Trianon,LES SABLES D'OLONNE,,14,camping-club-le-trianon-77654,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,441,119,MOBILHOME 8 personnes - Loggia,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,392,139,CHALET 6 personnes,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,350,199,MOBILHOME 4 personnes - Cosy,4 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,371,371,MOBILHOME 6 personnes - Lounge,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,378,378,MOBILHOME 6 personnes - Loggia - 2 chambres,4 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,413,413,MOBILHOME 6 personnes - Lounge Plus - 3 chambres,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,441,441,MOBILHOME 8 personnes - Loggia - 3 chambres,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,475,475,CHALET 6 personnes - Confort - 3 chambres,6 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,553,553,MOBILHOME 8 personnes - Premium - 3 chambres,8 Adultes,,Camping Domaine de la Paille Basse,SOUILLAC,,14,camping-domaine-de-la-paille-basse-78566,
,03/04/2023,08/04/2023,15/04/2023,239,239,MOBILHOME 4 personnes - Marina - TV,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,704,239,MOBILHOME 6 personnes - Family - TV,6 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,643,643,MOBILHOME 4 personnes - MOBILE HOME PANORAMA 25 M² avec terrasse couverte,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,662,662,MOBILHOME 4 personnes - PACIFIQUE,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,662,662,MOBILHOME 4 personnes - MOBILE HOME NIRVANA 31 M² avec terrasse couverte,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,704,704,MOBILHOME 4 personnes - MOBILE HOME NIRVANA DUO 32m² avec terrasse semi couverte,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,818,818,MOBILHOME 8 personnes - SUPER FAMILY 2,6 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,818,818,MOBILHOME 6 personnes - MALAGA,6 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,818,818,MOBILHOME 4 personnes - MOBIL-HOME TAOS 35M² avec terrasse,4 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,853,853,MOBILHOME 8 personnes - SUPER FAMILY,6 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,853,853,MOBILHOME 8 personnes - MOBILE HOME NIRVANA 2 - 3 chambres 32 M² avec terrasse couverte,8 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,895,895,MOBILHOME 6 personnes - MOBILE HOME CARAIBES 3 chambres 40m² avec terrasse semi couverte,6 Adultes,,Camping Le Panoramic,BINIC,,14,camping-le-panoramic-76908,
,03/04/2023,08/04/2023,15/04/2023,366,249,MOBILHOME 6 personnes - 3 chambres avec TV,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,313,282,MOBILHOME 4 personnes - Cocoon 4 personnes 1 chambre 16m²,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,313,282,MOBILHOME 4 personnes - Mh Cocoon 4P 1CH 16m² Dim,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,313,282,MOBILHOME 4 personnes - Mh Cocoon 4P 1CH 16m² Merc,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,351,316,MOBILHOME 4 personnes - Cocoon 4 personnes 2 chambres 23m²,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,351,316,MOBILHOME 4 personnes - Mh Cocoon 4P 2CH 23m² Dim,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,351,316,MOBILHOME 4 personnes - Mh Cocoon 4P 2CH 23m² Merc,4 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,380,342,MOBILHOME 6 personnes - Mh Evasion 6P 2CH 23m² Dim,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,380,342,MOBILHOME 6 personnes - Evasion 6P 2CH 23m² Sam,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH 28m² Sam,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH BB 28m² Dim,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH BB 28m² Sam,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH BB 28m² Merc,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH 28m² Dim,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,393,354,MOBILHOME 6 personnes - Mh Evasion 6P 2CH 28m² Merc,6 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,427,385,MOBILHOME 8 personnes - Mh Loisir 8P 3CH 30m² Sam,8 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,427,385,MOBILHOME 8 personnes - Mh Loisir 8P 3CH 30m² Merc,8 Adultes,,Camping Les Pirons,LES SABLES D'OLONNE,,14,camping-les-pirons-77106,LES SABLES D'OLONNES
,03/04/2023,08/04/2023,15/04/2023,441,189,MOBILHOME 6 personnes - CLASSIC avec climatisation,6 Adultes,,Camping Marina Paradise,COGOLIN,,14,camping-marina-paradise-77158,
,03/04/2023,08/04/2023,15/04/2023,371,371,MOBILHOME 4 personnes - CLASSIC 2 chambres 4 personnes Clim,4 Adultes,,Camping Marina Paradise,COGOLIN,,14,camping-marina-paradise-77158,
,03/04/2023,08/04/2023,15/04/2023,371,371,MOBILHOME 4 personnes - CLASSIC 2 chambres 4 personnes,4 Adultes,,Camping Marina Paradise,COGOLIN,,14,camping-marina-paradise-77158,
,03/04/2023,08/04/2023,15/04/2023,406,406,MOBILHOME 4 personnes - CLASSIC 2 chambres 4 personnes Clim,4 Adultes,,Camping Marina Paradise,COGOLIN,,14,camping-marina-paradise-77158,
