web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offre,date_debut-jour,Nb semaines,cle_station,nom_station
,03/04/2023,09/04/2023,16/04/2023,308,308,MOBILHOME 2 personnes,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,385,385,TENTE TOILE ET BOIS 5 personnes - LODGE AMAZONE,Camping de l'Arquebuse,5 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,385,385,MOBILHOME 4 personnes - Sans sanitaire,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,423.50,423.50,MOBILHOME 2 personnes - AVEC SANITAIRES,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,433.30,433.30,BUNGALOW TOILÉ 4 personnes - COCO SWEET - SANS SANITAIRES,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,462,462,MOBILHOME 4 personnes - AVEC SANITAIRES,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,500.50,500.50,MOBILHOME 4 personnes - SANS SANITAIRES,Camping de l'Arquebuse,3 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,539,539,MOBILHOME 4 personnes - RIDOREV,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,546.70,546.70,MOBILHOME 6 personnes - SUPER MERCURE,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,09/04/2023,16/04/2023,716.10,716.10,MOBILHOME 8 personnes - TITANIA,Camping de l'Arquebuse,6 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,308,308,MOBILHOME 2 personnes,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,385,385,TENTE TOILE ET BOIS 5 personnes - LODGE AMAZONE,Camping de l'Arquebuse,5 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,385,385,MOBILHOME 4 personnes - Sans sanitaire,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,423.50,423.50,MOBILHOME 2 personnes - AVEC SANITAIRES,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,433.30,433.30,BUNGALOW TOILÉ 4 personnes - COCO SWEET - SANS SANITAIRES,Camping de l'Arquebuse,4 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,462,462,MOBILHOME 4 personnes - AVEC SANITAIRES,Camping de l'Arquebuse,2 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
,03/04/2023,08/04/2023,15/04/2023,500.50,500.50,MOBILHOME 4 personnes - SANS SANITAIRES,Camping de l'Arquebuse,3 Adultes, 21130 ATHEE,,,14,camping-de-l-arquebuse-79078,
