web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,Nb Personnes,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,10/04/2023,22/04/2023,29/04/2023,440,440,MOBILHOME 4 personnes - 2 chambres,4 Adultes,,Camping Le Grand Marais,VERTON,,16,camping-le-grand-marais-85969,
,10/04/2023,22/04/2023,29/04/2023,540,540,MOBILHOME 6 personnes - 3 chambres,6 Adultes,,Camping Le Grand Marais,VERTON,,16,camping-le-grand-marais-85969,
,10/04/2023,22/04/2023,29/04/2023,490,490,MOBILHOME 6 personnes - 3 chambres Curry,6 Adultes,,Camping La Chaumière,BUYSSCHEURE,,16,camping-la-chaumiere-86071,
,10/04/2023,22/04/2023,29/04/2023,630,630,MOBILHOME 4 personnes - Confort Plus 2 chambres - Entre 30 et 35 m²  -5ans,4 Adultes,,Camping Le Clairmarais,CLAIRMARAIS,,16,camping-le-clairmarais-77145,
,10/04/2023,22/04/2023,29/04/2023,735,735,MOBILHOME 6 personnes - Confort Plus 3 chambres - Entre 30 et 35 m²  -5ans,6 Adultes,,Camping Le Clairmarais,CLAIRMARAIS,,16,camping-le-clairmarais-77145,
,10/04/2023,22/04/2023,29/04/2023,310,310,MOBILHOME 4 personnes - Cottage 2CH,4 Adultes,,Camping Au Vert de l'Authie,BEAUVOIR,,16,camping-au-vert-de-lauthie-76858,
,10/04/2023,22/04/2023,29/04/2023,370,370,MOBILHOME 6 personnes - FR,4 Adultes,,Camping La Kilienne,WARLINCOURT LES PAS,,16,camping-la-kilienne-78790,
,10/04/2023,22/04/2023,29/04/2023,380,380,MOBILHOME 6 personnes - 3 chambres  32m²,6 Adultes,,Camping La Kilienne,WARLINCOURT LES PAS,,16,camping-la-kilienne-78790,
,10/04/2023,22/04/2023,29/04/2023,400,400,MOBILHOME 6 personnes - 3 chambres - 40 m²,6 Adultes,,Camping La Kilienne,WARLINCOURT LES PAS,,16,camping-la-kilienne-78790,
,10/04/2023,22/04/2023,29/04/2023,525,525,MOBILHOME 4 personnes - Confort Plus - 2 chambres,4 Adultes,,Camping Les Résidences La Becque,WARHEM,,16,camping-les-residences-la-becque-78789,
,10/04/2023,22/04/2023,29/04/2023,700,700,MOBILHOME 6 personnes - Confort Plus -3 chambres,6 Adultes,,Camping Les Résidences La Becque,WARHEM,,16,camping-les-residences-la-becque-78789,
,10/04/2023,22/04/2023,29/04/2023,805,805,MOBILHOME 6 personnes - 3 chambres - PREMIUM - 2 salles de bain,6 Adultes,,Camping Les Résidences La Becque,WARHEM,,16,camping-les-residences-la-becque-78789,
