web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,01/03/2023,23/10/2023,24/10/2023,157,157,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,43
,01/03/2023,23/10/2023,24/10/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,43
,01/03/2023,23/10/2023,24/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,43
,01/03/2023,23/10/2023,24/10/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,43
,01/03/2023,23/10/2023,24/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,43
,01/03/2023,23/10/2023,24/10/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,43
,01/03/2023,23/10/2023,24/10/2023,93,93,Chambre Double,,Albert 1er,Albertville,,43
,01/03/2023,23/10/2023,24/10/2023,461,461,Chambre Double Club,,Les Fermes de Marie,Megève,,43
,01/03/2023,23/10/2023,24/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,43
,01/03/2023,23/10/2023,24/10/2023,90,90,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,43
,01/03/2023,23/10/2023,24/10/2023,499,499,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,43
,01/03/2023,23/10/2023,24/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,43
,01/03/2023,23/10/2023,24/10/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,43
,01/03/2023,23/10/2023,24/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,43
,01/03/2023,23/10/2023,24/10/2023,78,78,Chambre Double Économique,,Hotel Christiania,La Clusaz,,43
,01/03/2023,23/10/2023,24/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,74,74,Chambre Double Standard,,Les Airelles,La Clusaz,,43
,01/03/2023,23/10/2023,24/10/2023,185,185,Chambre Double ou Lits Jumeaux,,Hôtel Restaurant La Ferme de Cupelin,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,160,160,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,127,127,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,43
,01/03/2023,23/10/2023,24/10/2023,115,115,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,158,158,Chambre Double - Versant Nord,,Base Camp Lodge Hotels,Bourg-Saint-Maurice,,43
,01/03/2023,23/10/2023,24/10/2023,98,98,Chambre Double Standard avec Salle de Bains Privative et Toilettes Communes ,,Hôtel La Petite Auberge,Bourg-Saint-Maurice,,43
,01/03/2023,23/10/2023,24/10/2023,102,102,Chambre Double avec Salle de Bains Privative,,Hôtel Restaurant Angival - Chambres et Appartement,Bourg-Saint-Maurice,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,73,73,Chambre Double,,Fasthotel Thones,Thônes,,43
,01/03/2023,23/10/2023,24/10/2023,75,75,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,70,70,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double ou Lits Jumeaux,,Hotel L'alpin,Landry,,43
,01/03/2023,23/10/2023,24/10/2023,81,81,Chambre Double,,Hôtel National,Cluses,,43
,01/03/2023,23/10/2023,24/10/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,43
,01/03/2023,23/10/2023,24/10/2023,94,94,Chambre Double Confort,,Hôtel 4C,Cluses,,43
,01/03/2023,23/10/2023,24/10/2023,104,104,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,43
,01/03/2023,23/10/2023,24/10/2023,69,69,Chambre Double,,Hotel Edelweiss,Magland,,43
,01/03/2023,23/10/2023,24/10/2023,164,164,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,43
,01/03/2023,23/10/2023,24/10/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,43
,01/03/2023,23/10/2023,24/10/2023,113,113,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,75,75,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,190,190,Chambre Double Supérieure (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,43
,01/03/2023,23/10/2023,24/10/2023,70,70,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,156,156,Chambre Double ou Lits Jumeaux Classique Plus,,Chamois d'Or Hotel,Les Gets,,43
,01/03/2023,23/10/2023,24/10/2023,145,145,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,144,144,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,160,160,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,108,108,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,43
,01/03/2023,23/10/2023,24/10/2023,115,115,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,185,185,Chambre Double ou Lits Jumeaux,,Hôtel Restaurant La Ferme de Cupelin,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,204,204,Chambre Double,,Hôtel des Portes du Soleil,Les Crosets,,43
,01/03/2023,23/10/2023,24/10/2023,77,77,Chambre Double Économique,,Les Campanules,Les Houches,,43
,01/03/2023,23/10/2023,24/10/2023,185,185,Chambre Double - Vue sur Hameau ,,Hotel L'Etable,Les Crosets,,43
,01/03/2023,23/10/2023,24/10/2023,80,80,Double Room with One Double Bed or Two Single Beds,,ibis Styles Les Houches Chamonix,Les Houches,,43
,01/03/2023,23/10/2023,24/10/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,125,125,Hébergement Économique 2 Personnes,,La Folie Douce Hotels Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,43
,01/03/2023,23/10/2023,24/10/2023,69,69,Chambre Double ou Lits Jumeaux Standard,,RockyPop Chamonix - Les Houches,Les Houches,,43
,01/03/2023,23/10/2023,24/10/2023,118,118, Chambre Double ou Lits Jumeaux - Vue sur Ville - 16 m²,,Alpina Eclectic Hotel,"Chamonix City Centre, Chamonix-Mont-Blanc",,43
,01/03/2023,23/10/2023,24/10/2023,107,107,Chambre Double,,Cosmiques Hotel - Centre Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,43
,01/03/2023,23/10/2023,24/10/2023,81,81,Chambre Double,,Hôtel National,Cluses,,43
,01/03/2023,23/10/2023,24/10/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,43
,01/03/2023,23/10/2023,24/10/2023,94,94,Chambre Double Confort,,Hôtel 4C,Cluses,,43
,01/03/2023,23/10/2023,24/10/2023,104,104,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,43
,01/03/2023,23/10/2023,24/10/2023,69,69,Chambre Double,,Hotel Edelweiss,Magland,,43
,01/03/2023,23/10/2023,24/10/2023,164,164,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,43
,01/03/2023,23/10/2023,24/10/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,43
,01/03/2023,23/10/2023,24/10/2023,113,113,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,75,75,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,190,190,Chambre Double Supérieure (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,43
,01/03/2023,23/10/2023,24/10/2023,70,70,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,43
,01/03/2023,23/10/2023,24/10/2023,156,156,Chambre Double ou Lits Jumeaux Classique Plus,,Chamois d'Or Hotel,Les Gets,,43
,01/03/2023,23/10/2023,24/10/2023,145,145,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,144,144,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,43
,01/03/2023,23/10/2023,24/10/2023,160,160,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,43
,01/03/2023,23/10/2023,24/10/2023,108,108,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,43
,01/03/2023,23/10/2023,24/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,43
,01/03/2023,23/10/2023,24/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,43
