web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,01/03/2023,02/10/2023,03/10/2023,198,198,Chambre Double Économique,,Hôtel du Grand-Mont,Beaufort,,40
,01/03/2023,02/10/2023,03/10/2023,157,157,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,40
,01/03/2023,02/10/2023,03/10/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,40
,01/03/2023,02/10/2023,03/10/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,93,93,Chambre Double,,Albert 1er,Albertville,,40
,01/03/2023,02/10/2023,03/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,40
,01/03/2023,02/10/2023,03/10/2023,90,90,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,40
,01/03/2023,02/10/2023,03/10/2023,499,499,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,03/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,40
,01/03/2023,02/10/2023,03/10/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,78,78,Chambre Double Économique,,Hotel Christiania,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,74,74,Chambre Double Standard,,Les Airelles,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,115,115,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,158,158,Chambre Double - Versant Nord,,Base Camp Lodge Hotels,Bourg-Saint-Maurice,,40
,01/03/2023,02/10/2023,03/10/2023,198,198,Chambre Double Économique,,Hôtel du Grand-Mont,Beaufort,,40
,01/03/2023,02/10/2023,03/10/2023,157,157,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,40
,01/03/2023,02/10/2023,03/10/2023,385,385,Chambre Double Supérieure,,Flocons de Sel,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,40
,01/03/2023,02/10/2023,03/10/2023,202,202,Chambre Double Confort,,Coeur de Megève,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,130,130,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,40
,01/03/2023,02/10/2023,03/10/2023,93,93,Chambre Double,,Albert 1er,Albertville,,40
,01/03/2023,02/10/2023,03/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,40
,01/03/2023,02/10/2023,03/10/2023,90,90,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,40
,01/03/2023,02/10/2023,03/10/2023,499,499,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,03/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,40
,01/03/2023,02/10/2023,03/10/2023,100,100,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,78,78,Chambre Double Économique,,Hotel Christiania,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,74,74,Chambre Double Standard,,Les Airelles,La Clusaz,,40
,01/03/2023,02/10/2023,03/10/2023,81,81,Chambre Double,,Hôtel Les Dômes de Miage,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,115,115,Chambre Lits Jumeaux avec Accès Spa,,Hôtel Restaurant La Tourmaline,Aime-La-Plagne,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,158,158,Chambre Double - Versant Nord,,Base Camp Lodge Hotels,Bourg-Saint-Maurice,,40
,01/03/2023,02/10/2023,03/10/2023,81,81,Chambre Double,,Hôtel National,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,40
,01/03/2023,02/10/2023,03/10/2023,94,94,Chambre Double Confort,,Hôtel 4C,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,69,69,Chambre Double,,Hotel Edelweiss,Magland,,40
,01/03/2023,02/10/2023,03/10/2023,164,164,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,40
,01/03/2023,02/10/2023,03/10/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,40
,01/03/2023,02/10/2023,03/10/2023,118,118,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,313,313,Chambre Double Prestige Tapiaz,,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,67,67,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,156,156,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,115,115,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,178,178,Chambre Double,,Hotel le Petit Dru,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,145,145,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,144,144,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,81,81,Chambre Double,,Hôtel National,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,40
,01/03/2023,02/10/2023,03/10/2023,94,94,Chambre Double Confort,,Hôtel 4C,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,69,69,Chambre Double,,Hotel Edelweiss,Magland,,40
,01/03/2023,02/10/2023,03/10/2023,164,164,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,40
,01/03/2023,02/10/2023,03/10/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,40
,01/03/2023,02/10/2023,03/10/2023,118,118,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,313,313,Chambre Double Prestige Tapiaz,,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,67,67,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,156,156,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,115,115,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,178,178,Chambre Double,,Hotel le Petit Dru,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,145,145,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,144,144,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,81,81,Chambre Double,,Hôtel National,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,103,103,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,40
,01/03/2023,02/10/2023,03/10/2023,94,94,Chambre Double Confort,,Hôtel 4C,Cluses,,40
,01/03/2023,02/10/2023,03/10/2023,69,69,Chambre Double,,Hotel Edelweiss,Magland,,40
,01/03/2023,02/10/2023,03/10/2023,164,164,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,40
,01/03/2023,02/10/2023,03/10/2023,160,160,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,40
,01/03/2023,02/10/2023,03/10/2023,118,118,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,313,313,Chambre Double Prestige Tapiaz,,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,67,67,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,156,156,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,40
,01/03/2023,02/10/2023,03/10/2023,115,115,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,40
,01/03/2023,02/10/2023,03/10/2023,178,178,Chambre Double,,Hotel le Petit Dru,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,145,145,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,110,110,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double,,Le Charvet,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,58,58,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,40
,01/03/2023,02/10/2023,03/10/2023,144,144,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,40
,01/03/2023,02/10/2023,03/10/2023,109,109,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,71,71,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double Supérieure,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,87,87,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,276,276,Chambre Deluxe,,Coeur des Neiges,Saint-Gervais-les-Bains,,40
,01/03/2023,02/10/2023,03/10/2023,1002,1002,Chambre Quadruple - Vue sur Montagnes,,HOTEL TURAN,Les Deux Alpes,,40
,01/03/2023,02/10/2023,03/10/2023,123,123,Chambre Double ou Lits Jumeaux,,The People - Les 2 Alpes,Les Deux Alpes,,40
,01/03/2023,02/10/2023,03/10/2023,173,173,Chambre Double ou Lits Jumeaux Classique,,Hôtel Grandes Rousses,L'Alpe-d'Huez,,40
,01/03/2023,02/10/2023,03/10/2023,66,66,Chambre Double ou Lits Jumeaux - Vue sur Montagnes,,Le Relais des Ecrins,Saint-Christophe-en-Oisans,,40
,01/03/2023,02/10/2023,03/10/2023,92,92,Chambre Double ou Lits Jumeaux Confort ,,Hôtel du Musée de l'Eau,Pont-en-Royans,,40
,01/03/2023,02/10/2023,03/10/2023,76,76,Chambre Double - Mansardée,,Auberge des Montauds,Villard-de-Lans,,40
,01/03/2023,02/10/2023,03/10/2023,83,83,Chambre Double,,Auberge De La Croix Perrin,Lans-en-Vercors,,40
,01/03/2023,02/10/2023,03/10/2023,69,69,Chambre Lits Jumeaux,,Le Saint Domingue,Die,,40
,01/03/2023,02/10/2023,03/10/2023,68,68,Chambre Double,,Hotel des Alpes,Die,,40
,01/03/2023,02/10/2023,03/10/2023,110,110,Chambre Double,,Auberge La Plaine,Chabrillan,,40
,01/03/2023,02/10/2023,03/10/2023,144,144,Chambre Supérieure Lit Queen-Size,,Best Western Grand Hotel de Paris,Villard-de-Lans,,40
,01/03/2023,02/10/2023,03/10/2023,72,72,Chambre Lits Jumeaux Standard,,Hotel Beau Rivage,Pont-en-Royans,,40
,01/03/2023,02/10/2023,03/10/2023,111,111,Chambre Double Standard,,H85,Chatte,,40
,01/03/2023,02/10/2023,03/10/2023,112,112,Chambre Lits Jumeaux pour Personnes à Mobilité Réduite,,Hôtel Karène,Saint-Paul-lès-Romans,,40
,01/03/2023,02/10/2023,03/10/2023,94,94,Chambre Double Standard,,Logis Le Vernay,Autrans,,40
