web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,01/03/2023,09/10/2023,10/10/2023,157,152,Appartement Familial (4-6 Adultes),,Les Chalets de La Griyotire,Praz-sur-Arly,,41
,01/03/2023,09/10/2023,10/10/2023,385,374,Chambre Double Supérieure,,Flocons de Sel,Megève,,41
,01/03/2023,09/10/2023,10/10/2023,117,117,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,41
,01/03/2023,09/10/2023,10/10/2023,202,196,Chambre Double Confort,,Coeur de Megève,Megève,,41
,01/03/2023,09/10/2023,10/10/2023,500,500,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,41
,01/03/2023,09/10/2023,10/10/2023,109,109,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,41
,01/03/2023,09/10/2023,10/10/2023,93,90,Chambre Double,,Albert 1er,Albertville,,41
,01/03/2023,09/10/2023,10/10/2023,62,62,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,41
,01/03/2023,09/10/2023,10/10/2023,90,88,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,41
,01/03/2023,09/10/2023,10/10/2023,499,499,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,41
,01/03/2023,09/10/2023,10/10/2023,79,79,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,41
,01/03/2023,09/10/2023,10/10/2023,108,108,Chambre Double - Vue sur Montagnes - 4,,Le Coin Savoyard,Combloux,,41
,01/03/2023,09/10/2023,10/10/2023,100,97,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,41
,01/03/2023,09/10/2023,10/10/2023,63,63,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,41
,01/03/2023,09/10/2023,10/10/2023,78,76,Chambre Double Économique,,Hotel Christiania,La Clusaz,,41
