web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1691724325-1,10/04/2023,12/06/2023,15/06/2023,255,255,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,24
1691724325-2,10/04/2023,12/06/2023,15/06/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,24
1691724325-3,10/04/2023,12/06/2023,15/06/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,24
1691724325-4,10/04/2023,12/06/2023,15/06/2023,653,653,Chambre Quadruple Classique,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,24
1691724325-5,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,24
1691724325-6,10/04/2023,12/06/2023,15/06/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,24
1691724325-7,10/04/2023,12/06/2023,15/06/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,24
1691724325-8,10/04/2023,12/06/2023,15/06/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,24
1691724325-9,10/04/2023,12/06/2023,15/06/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,24
1691724325-10,10/04/2023,12/06/2023,15/06/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,24
1691724325-11,10/04/2023,12/06/2023,15/06/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,24
1691724325-12,10/04/2023,12/06/2023,15/06/2023,328,328,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,24
1691724325-13,10/04/2023,12/06/2023,15/06/2023,396,396,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,24
1691724325-14,10/04/2023,12/06/2023,15/06/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,24
1691724325-15,10/04/2023,12/06/2023,15/06/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,24
1691724325-16,10/04/2023,12/06/2023,15/06/2023,332,332,Chambre Double Classique,,La Ferme du Golf,Megève,,24
1691724325-17,10/04/2023,12/06/2023,15/06/2023,1815,1815,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,24
1691724325-18,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Albert 1er,Albertville,,24
1691724325-19,10/04/2023,12/06/2023,15/06/2023,390,390,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,24
1691724325-20,10/04/2023,12/06/2023,15/06/2023,243,243,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,24
1691724325-21,10/04/2023,12/06/2023,15/06/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,24
1691724325-22,10/04/2023,12/06/2023,15/06/2023,581,581,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,24
1691724325-23,10/04/2023,12/06/2023,15/06/2023,209,209,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,24
1691724325-24,10/04/2023,12/06/2023,15/06/2023,582,582,Chambre Triple,,Chalet-hôtel Gai Soleil,Les Contamines-Montjoie,,24
1691724325-25,10/04/2023,12/06/2023,15/06/2023,1008,1008,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,24
1691724325-26,10/04/2023,12/06/2023,15/06/2023,255,255,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,24
1691724325-27,10/04/2023,12/06/2023,15/06/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,24
1691724325-28,10/04/2023,12/06/2023,15/06/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,24
1691724325-29,10/04/2023,12/06/2023,15/06/2023,653,653,Chambre Quadruple Classique,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,24
1691724325-30,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,24
1691724325-31,10/04/2023,12/06/2023,15/06/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,24
1691724325-32,10/04/2023,12/06/2023,15/06/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,24
1691724325-33,10/04/2023,12/06/2023,15/06/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,24
1691724325-34,10/04/2023,12/06/2023,15/06/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,24
1691724325-35,10/04/2023,12/06/2023,15/06/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,24
1691724325-36,10/04/2023,12/06/2023,15/06/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,24
1691724325-37,10/04/2023,12/06/2023,15/06/2023,328,328,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,24
1691724325-38,10/04/2023,12/06/2023,15/06/2023,396,396,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,24
1691724325-39,10/04/2023,12/06/2023,15/06/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,24
1691724325-40,10/04/2023,12/06/2023,15/06/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,24
1691724325-41,10/04/2023,12/06/2023,15/06/2023,332,332,Chambre Double Classique,,La Ferme du Golf,Megève,,24
1691724325-42,10/04/2023,12/06/2023,15/06/2023,1815,1815,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,24
1691724325-43,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Albert 1er,Albertville,,24
1691724325-44,10/04/2023,12/06/2023,15/06/2023,390,390,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,24
1691724325-45,10/04/2023,12/06/2023,15/06/2023,243,243,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,24
1691724325-46,10/04/2023,12/06/2023,15/06/2023,151,151,Chambre Lits Jumeaux,,Fasthotel Albertville,Albertville,,24
1691724325-47,10/04/2023,12/06/2023,15/06/2023,581,581,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,24
1691724325-48,10/04/2023,12/06/2023,15/06/2023,209,209,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,24
1691724325-49,10/04/2023,12/06/2023,15/06/2023,582,582,Chambre Triple,,Chalet-hôtel Gai Soleil,Les Contamines-Montjoie,,24
1691724325-50,10/04/2023,12/06/2023,15/06/2023,1008,1008,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,24
1691724325-51,10/04/2023,12/06/2023,15/06/2023,255,255,Chambre Double ou Lits Jumeaux,,Hôtel le Christiania,Arêches,,24
1691724325-52,10/04/2023,12/06/2023,15/06/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,24
1691724325-53,10/04/2023,12/06/2023,15/06/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,24
1691724325-54,10/04/2023,12/06/2023,15/06/2023,653,653,Chambre Quadruple Classique,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,24
1691724325-55,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,24
1691724325-56,10/04/2023,12/06/2023,15/06/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,24
1691724325-57,10/04/2023,12/06/2023,15/06/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,24
1691724325-58,10/04/2023,12/06/2023,15/06/2023,1335,1335,Appartement Village,,Flocons de Sel,Megève,,24
1691724325-59,10/04/2023,12/06/2023,15/06/2023,252,252,Chambre Lits Jumeaux Standard,,ULVF La Citadelle de Conflans,Albertville,,24
1691724325-60,10/04/2023,12/06/2023,15/06/2023,245,245,Chambre Lits Jumeaux,,Auberge de Costaroche,Albertville,,24
1691724325-61,10/04/2023,12/06/2023,15/06/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,24
1691724325-62,10/04/2023,12/06/2023,15/06/2023,328,328,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,24
1691724325-63,10/04/2023,12/06/2023,15/06/2023,396,396,Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée ,,Au Vieux Moulin,Megève,,24
1691724325-64,10/04/2023,12/06/2023,15/06/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,24
1691724325-65,10/04/2023,12/06/2023,15/06/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,24
1691724325-66,10/04/2023,12/06/2023,15/06/2023,332,332,Chambre Double Classique,,La Ferme du Golf,Megève,,24
1691724325-67,10/04/2023,12/06/2023,15/06/2023,1815,1815,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,24
1691724325-68,10/04/2023,12/06/2023,15/06/2023,279,279,Chambre Double,,Albert 1er,Albertville,,24
1691724325-69,10/04/2023,12/06/2023,15/06/2023,390,390,Chambre Double avec Terrasse,,Les Loges Blanches,Megève,,24
1691724325-70,10/04/2023,12/06/2023,15/06/2023,243,243,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,24
