web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
1692641012-1,01/05/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692641012-2,01/05/2023,01/05/2023,08/05/2023,422,422,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,18
1692641012-3,01/05/2023,01/05/2023,08/05/2023,828,828,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,18
1692641012-4,01/05/2023,01/05/2023,08/05/2023,1152,1152,Chambre Lits Jumeaux Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692641012-5,01/05/2023,01/05/2023,08/05/2023,868,868,Suite - Vue sur Montagne,,Hôtel Flor'Alpes,La Giettaz,,18
1692641012-6,01/05/2023,01/05/2023,08/05/2023,681,681,Chambre Double,,Albert 1er,Albertville,,18
1692641012-7,01/05/2023,01/05/2023,08/05/2023,598,598,Chambre Double ou Lits Jumeaux Classique,,Le Roma,Albertville,,18
1692641012-8,01/05/2023,01/05/2023,08/05/2023,539,539,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,18
1692641012-9,01/05/2023,01/05/2023,08/05/2023,2861,2861,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692641012-10,01/05/2023,01/05/2023,08/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692641012-11,01/05/2023,01/05/2023,08/05/2023,1021,821,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,18
1692641012-12,01/05/2023,01/05/2023,08/05/2023,740,740,Chambre Triple Supérieure,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,18
1692641012-13,01/05/2023,01/05/2023,08/05/2023,3042,3042,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,18
1692641012-14,01/05/2023,01/05/2023,08/05/2023,1238,1238,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,18
1692641012-15,01/05/2023,01/05/2023,08/05/2023,537,537,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692641012-16,01/05/2023,01/05/2023,08/05/2023,1644,1644,Chambre Double Supérieure avec Fauteuil Convertible Simple,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692641012-17,01/05/2023,01/05/2023,08/05/2023,1244,1244,Suite - Vue sur Montagne,,Le Chalet Hôtel Cordon,Cordon,,18
1692641012-18,01/05/2023,01/05/2023,08/05/2023,688,688,Chambre Lits Jumeaux,,Hotel Autantic,Bourg-Saint-Maurice,,18
1692641012-19,01/05/2023,01/05/2023,08/05/2023,1162,1162,Chambre Familiale avec 1 Lit King-Size et 2 Lits Simples - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,18
1692641012-20,01/05/2023,01/05/2023,08/05/2023,609,609,Chambre Double,,Fasthotel Thones,Thônes,,18
1692641012-21,01/05/2023,01/05/2023,08/05/2023,825,825,Chambre Lits Jumeaux,,Hostel Malgovert,Séez,,18
1692641012-22,01/05/2023,01/05/2023,08/05/2023,617,617,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,18
1692641012-23,01/05/2023,01/05/2023,08/05/2023,506,506,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,18
1692641012-24,01/05/2023,01/05/2023,08/05/2023,616,616,Chambre Double ou Lits Jumeaux,,Hotel L'alpin,Landry,,18
1692641012-25,01/05/2023,01/05/2023,08/05/2023,1213,1213,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,18
1692641012-26,01/05/2023,01/05/2023,08/05/2023,892,892,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,18
1692641012-27,01/05/2023,01/05/2023,08/05/2023,617,617,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,18
1692641012-28,01/05/2023,01/05/2023,08/05/2023,506,506,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,18
1692641012-29,01/05/2023,01/05/2023,08/05/2023,745,745,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,18
1692641012-30,01/05/2023,01/05/2023,08/05/2023,1162,1162,Chambre Familiale avec 1 Lit King-Size et 2 Lits Simples - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,18
1692641012-31,01/05/2023,01/05/2023,08/05/2023,669,669,Chambre Double Confort,,Accueil Savoyard,Mieussy,,18
1692641012-32,01/05/2023,01/05/2023,08/05/2023,497,497,Chambre avec Vue sur le Mont Blanc,,HOTEL Le TOURISME,Passy,,18
1692641012-33,01/05/2023,01/05/2023,08/05/2023,771,771,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,18
1692641012-34,01/05/2023,01/05/2023,08/05/2023,1244,1244,Suite - Vue sur Montagne,,Le Chalet Hôtel Cordon,Cordon,,18
1692641012-35,01/05/2023,01/05/2023,08/05/2023,537,537,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692641012-36,01/05/2023,01/05/2023,08/05/2023,1021,821,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,18
1692641012-37,01/05/2023,01/05/2023,08/05/2023,1644,1644,Chambre Double Supérieure avec Fauteuil Convertible Simple,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692641012-38,01/05/2023,01/05/2023,08/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692641012-39,01/05/2023,01/05/2023,08/05/2023,2861,2861,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692641012-40,01/05/2023,01/05/2023,08/05/2023,1016,916,Chambre Quadruple avec Balcon - Côté Mont Blanc,,Le Saint Antoine,Les Houches,,18
1692641012-41,01/05/2023,01/05/2023,08/05/2023,774,774,Chambre avec 1 Lit Double ou 2 Lits Simples,,ibis Styles Les Houches Chamonix,Les Houches,,18
1692641012-42,01/05/2023,01/05/2023,08/05/2023,695,695,Chambre Lits Jumeaux,,Hotel Le Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-43,01/05/2023,01/05/2023,08/05/2023,1520,1520,Chambre Double Premium,,La Folie Douce Hotels Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-44,01/05/2023,01/05/2023,08/05/2023,1068,1068,Chambre Double Standard,,Alpina Eclectic Hotel,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-45,01/05/2023,01/05/2023,08/05/2023,2090,2090,Dortoir Mixte de 10 Lits,,Plan B Hotel - Living Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-46,01/05/2023,01/05/2023,08/05/2023,1169,1169,Chambre Double ou Lits Jumeaux Supérieure,,Hotel Le Morgane,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-47,01/05/2023,01/05/2023,08/05/2023,813,813,Chambre Double,,Cosmiques Hotel - Centre Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-48,01/05/2023,01/05/2023,08/05/2023,953,714,Chambre Double Supérieure avec Balcon,,Excelsior Chamonix Hôtel & Spa,"Les Tines, Chamonix-Mont-Blanc",,18
1692641012-49,01/05/2023,01/05/2023,08/05/2023,752,752,Chambre Classique Wanderlust,,Wanderlust Motels Chamonix,"Les Bossons, Chamonix-Mont-Blanc",,18
1692641012-50,01/05/2023,01/05/2023,08/05/2023,1213,1213,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,18
1692641012-51,01/05/2023,01/05/2023,08/05/2023,892,892,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,18
1692641012-52,01/05/2023,01/05/2023,08/05/2023,617,617,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,18
1692641012-53,01/05/2023,01/05/2023,08/05/2023,506,506,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,18
1692641012-54,01/05/2023,01/05/2023,08/05/2023,745,745,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,18
1692641012-55,01/05/2023,01/05/2023,08/05/2023,1162,1162,Chambre Familiale avec 1 Lit King-Size et 2 Lits Simples - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,18
1692641012-56,01/05/2023,01/05/2023,08/05/2023,669,669,Chambre Double Confort,,Accueil Savoyard,Mieussy,,18
1692641012-57,01/05/2023,01/05/2023,08/05/2023,497,497,Chambre avec Vue sur le Mont Blanc,,HOTEL Le TOURISME,Passy,,18
1692641012-58,01/05/2023,01/05/2023,08/05/2023,771,771,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,18
1692641012-59,01/05/2023,01/05/2023,08/05/2023,1244,1244,Suite - Vue sur Montagne,,Le Chalet Hôtel Cordon,Cordon,,18
1692641012-60,01/05/2023,01/05/2023,08/05/2023,537,537,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692641012-61,01/05/2023,01/05/2023,08/05/2023,1021,821,Chambre Double - Vue sur Montagnes - 5,,Le Coin Savoyard,Combloux,,18
1692641012-62,01/05/2023,01/05/2023,08/05/2023,1644,1644,Chambre Double Supérieure avec Fauteuil Convertible Simple,,Le Saint Gervais Hotel & Spa Handwritten Collection,Saint-Gervais-les-Bains,,18
1692641012-63,01/05/2023,01/05/2023,08/05/2023,1542,1542,Chambre Supérieure Double ou Twin avec Terrasse et Vue sur le Mont d'Arbois et le Mont-Blanc,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,18
1692641012-64,01/05/2023,01/05/2023,08/05/2023,2861,2861,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,18
1692641012-65,01/05/2023,01/05/2023,08/05/2023,1016,916,Chambre Quadruple avec Balcon - Côté Mont Blanc,,Le Saint Antoine,Les Houches,,18
1692641012-66,01/05/2023,01/05/2023,08/05/2023,774,774,Chambre avec 1 Lit Double ou 2 Lits Simples,,ibis Styles Les Houches Chamonix,Les Houches,,18
1692641012-67,01/05/2023,01/05/2023,08/05/2023,695,695,Chambre Lits Jumeaux,,Hotel Le Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-68,01/05/2023,01/05/2023,08/05/2023,1520,1520,Chambre Double Premium,,La Folie Douce Hotels Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-69,01/05/2023,01/05/2023,08/05/2023,1068,1068,Chambre Double Standard,,Alpina Eclectic Hotel,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-70,01/05/2023,01/05/2023,08/05/2023,2090,2090,Dortoir Mixte de 10 Lits,,Plan B Hotel - Living Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-71,01/05/2023,01/05/2023,08/05/2023,1169,1169,Chambre Double ou Lits Jumeaux Supérieure,,Hotel Le Morgane,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-72,01/05/2023,01/05/2023,08/05/2023,813,813,Chambre Double,,Cosmiques Hotel - Centre Chamonix,"Chamonix City Centre, Chamonix-Mont-Blanc",,18
1692641012-73,01/05/2023,01/05/2023,08/05/2023,953,714,Chambre Double Supérieure avec Balcon,,Excelsior Chamonix Hôtel & Spa,"Les Tines, Chamonix-Mont-Blanc",,18
1692641012-74,01/05/2023,01/05/2023,08/05/2023,752,752,Chambre Classique Wanderlust,,Wanderlust Motels Chamonix,"Les Bossons, Chamonix-Mont-Blanc",,18
1692641012-75,01/05/2023,01/05/2023,08/05/2023,1138,1029,Chambre Double ou Lits Jumeaux Classique,,Hôtel Grandes Rousses,L'Alpe-d'Huez,,18
1692641012-76,01/05/2023,01/05/2023,08/05/2023,672,672,Chambre Double ou Lits Jumeaux Économique ,,HOTEL DES ALPES - SKIERS LODGE,La Grave,,18
1692641012-78,01/05/2023,01/05/2023,08/05/2023,713,643,Chambre Double,,Hôtel Les Portes du Vercors,Saint-Marcellin,,18
1692641012-79,01/05/2023,01/05/2023,08/05/2023,737,737,Chambre Triple Confort,,Les 4 Montagnes,Villard-de-Lans,,18
1692641012-80,01/05/2023,01/05/2023,08/05/2023,745,745,Chambre Double ou Lits Jumeaux Classique,,Chamois d'Or Hotel,Les Gets,,18
1692641012-81,01/05/2023,01/05/2023,08/05/2023,1211,1211,Chambre Double Économique - Vue sur Village,,Hotel Suisse,Champéry,,18
1692641012-82,01/05/2023,01/05/2023,08/05/2023,771,771,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,18
1692641012-103,01/05/2023,01/05/2023,08/05/2023,1238,1238,Chambre Double avec Balcon,,Hotel Beauregard,La Clusaz,,18
1692641012-104,01/05/2023,01/05/2023,08/05/2023,609,609,Chambre Double,,Fasthotel Thones,Thônes,,18
1692641012-105,01/05/2023,01/05/2023,08/05/2023,3042,3042,Suite Junior (2 Adultes),,Les Chalets-Hôtel de la Croix-Fry,Manigod,,18
1692641012-106,01/05/2023,01/05/2023,08/05/2023,868,868,Suite - Vue sur Montagne,,Hôtel Flor'Alpes,La Giettaz,,18
1692641012-107,01/05/2023,01/05/2023,08/05/2023,537,537,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,18
1692641012-108,01/05/2023,01/05/2023,08/05/2023,1244,1244,Suite - Vue sur Montagne,,Le Chalet Hôtel Cordon,Cordon,,18
1692641012-109,01/05/2023,01/05/2023,08/05/2023,1819,1819,Chambre Double ou Lits Jumeaux Confort Tournette avec Accès Gratuit au Spa,,Hôtel Beau Site Talloires B SPA,Talloires,,18
1692641012-110,01/05/2023,01/05/2023,08/05/2023,1470,1470,Chambre Double avec Vue sur le Jardin ,,Abbaye de Talloires,Talloires,,18
1692641012-111,01/05/2023,01/05/2023,08/05/2023,1035,1035,Chambre Double Standard,,Au Coin Du Feu,Megève,,18
1692641012-112,01/05/2023,01/05/2023,08/05/2023,1931,1931,Chambre Double Mansardée - Vue sur Lac,,Le Palace De Menthon,Menthon-Saint-Bernard,,18
1692641012-113,01/05/2023,01/05/2023,08/05/2023,1152,1152,Chambre Lits Jumeaux Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,18
1692641012-114,01/05/2023,01/05/2023,08/05/2023,1134,1134,Chambre Double - Côté Lac,,Hôtel Restaurant Villa Riva,Veyrier-du-Lac,,18
1692641012-115,01/05/2023,01/05/2023,08/05/2023,526,526,Chambre Double Économique avec Toilettes et Salle de Bains  Communes,,Hotel Restaurant - Acacias Bellevue,Veyrier-du-Lac,,18
1692641012-116,01/05/2023,01/05/2023,08/05/2023,2997,2997,Chambre Double avec Terrasse,,"Villa Caroline, hôtel santé bien-être Lac d'Annecy, détox et jeûne",Duingt,,18
1692641012-117,01/05/2023,01/05/2023,08/05/2023,617,617,Chambre Standard avec 1 Lit Double et 1 Lit Simple,,Ibis Hôtel Sallanches,Sallanches,,18
