web-scraper-order,web-scraper-start-url,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1676881723-605","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hotel Million","Albertville","null","€ 166","8,1","Chambre Double Supérieure","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","172 expériences vécues","null","null"
"1676881723-606","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","L'Alpaga, a Beaumier hotel","Megève","null","€ 532","8,9","Chambre Double Classique","1 très grand lit double","Taxes et frais compris","1 nuit, 2 adultes","138 expériences vécues","null","null"
"1676881723-607","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hôtel La Grange d'Arly","Megève","null","€ 225","8,9","Chambre Double ou Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","379 expériences vécues","null","null"
"1676881723-608","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hôtel Le Savoie","Albertville","null","€ 59","7,5","Chambre Lits Jumeaux Standard","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","1 076 expériences vécues","null","null"
"1676881723-609","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Au Vieux Moulin","Megève","null","€ 191","7,6","Chambre Double ou Lits Jumeaux de Charme - Rez-de-Chaussée","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","227 expériences vécues","null","null"
"1676881723-610","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","ibis Styles Albertville","Albertville","null","€ 109","8,6","Chambre Lits Jumeaux Standard","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","1 338 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-611","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Au Coin Du Feu","Megève","null","€ 184","9,0","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","497 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-612","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Coeur de Megève","Megève","null","€ 351","8,8","Chambre Double Confort","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","242 expériences vécues","null","null"
"1676881723-613","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Le Chalet d'Antoine","Megève","null","€ 201","8,3","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","72 expériences vécues","null","null"
"1676881723-614","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Grand Hotel Soleil d'Or","Megève","null","€ 511","9,3","Chambre Deluxe","1 très grand lit double","Taxes et frais compris","1 nuit, 2 adultes","194 expériences vécues","null","null"
"1676881723-615","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Novotel Megève Mont-Blanc","Megève","null","€ 161","8,6","Chambre Double Classique avec Canapé-Lit","2 lits (1 lit double, 1 canapé-lit)","Taxes et frais compris","1 nuit, 2 adultes","734 expériences vécues","Niveau 2 Voyage Durable","null"
"1676881723-616","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Albert 1er","Albertville","null","€ 93","6,3","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","260 expériences vécues","null","null"
"1676881723-617","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Les Fermes de Marie","Megève","null","€ 621","9,1","Chambre Double Club","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","202 expériences vécues","null","null"
"1676881723-618","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hotel Mont Blanc Megève","Megève","null","€ 244","9,0","Chambre Double","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","94 expériences vécues","null","null"
"1676881723-619","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Le Chalet Blanc","Megève","null","€ 626","9,7","Chambre Double Club","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","35 expériences vécues","null","null"
"1676881723-620","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Les Loges Blanches","Megève","null","€ 185","8,3","Chambre Double avec Terrasse","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","806 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-621","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Fasthotel Albertville","Albertville","null","€ 50","7,2","Chambre Lits Jumeaux","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","1 343 expériences vécues","null","null"
"1676881723-622","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Le Roma","Albertville","null","€ 81","7,7","Chambre Double ou Lits Jumeaux Classique","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","1 312 expériences vécues","null","null"
"1676881723-623","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)","Les Contamines-Montjoie","null","€ 187","8,0","Chambre Double ou Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","138 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-624","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hotel Le Christiania","Les Contamines-Montjoie","null","€ 92","8,3","Chambre Double","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","226 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-625","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","ibis budget Albertville","Gilly-sur-Isère","null","€ 62","7,2","Chambre Triple","2 lits (1 lit double, 1 lit superposé)","Taxes et frais compris","1 nuit, 2 adultes","630 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-626","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","La Vieille Ferme","Manigod","null","€ 153","8,8","Chambre Lits Jumeaux - Vue sur Montagne","2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","111 expériences vécues","null","null"
"1676881723-627","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Chalet-Hôtel de l'Etape","Les Contamines-Montjoie","null","€ 197","8,0","Chambre Double avec Toilettes Communes","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","12 expériences vécues","null","null"
"1676881723-628","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","La Gelinotte","Les Contamines-Montjoie","null","€ 72","8,4","Chambre Double ou Lits Jumeaux","Types de lits : 1 lit double ou 2 lits simples","Taxes et frais compris","1 nuit, 2 adultes","103 expériences vécues","null","null"
"1676881723-629","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Magic Megève Bois","Demi-Quartier","null","€ 555","9,6","Chambre Double Deluxe avec Balcon","1 grand lit double","Taxes et frais compris","1 nuit, 2 adultes","5 expériences vécues","Niveau 2 Voyage Durable","null"
"1676881723-630","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hôtel le Christiania","Arêches","null","€ 85","8,0","Chambre Double ou Lits Jumeaux","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","364 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881723-631","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-04-03&checkout=2023-04-04&selected_currency=EUR","Hôtel Chalet Le Caribou","Les Saisies","null","€ 107","7,9","Chambre Double Standard","1 lit double","Taxes et frais compris","1 nuit, 2 adultes","428 expériences vécues","null","null"
