web-scraper-order,web-scraper-start-url,nom,localite,prix_init,prix_actuel,note,typo,type_de_lit,taxes,nuite,experience_vecu,reduction,genius
"1676881887-2210","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie","Faverges","null","€ 610","7,8","Chambre Double Confort","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","470 expériences vécues","null","null"
"1676881887-2211","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Les Chalets-Hôtel de la Croix-Fry","Manigod","null","€ 3 042","9,3","Suite Junior (2 Adultes)","Suite privée","Taxes et frais compris","1 semaine, 2 adultes","50 expériences vécues","null","null"
"1676881887-2212","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Les Roches Fleuries","Cordon","null","€ 1 865","8,5","Chambre Double de Luxe - Vue sur Mont-Blanc","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","135 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881887-2213","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Hôtel Bellachat","La Clusaz","null","€ 1 163","7,9","Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","187 expériences vécues","null","null"
"1676881887-2214","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Au Coeur du Village","La Clusaz","null","€ 4 282","8,8","Chambre Junior","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","52 expériences vécues","null","null"
"1676881887-2215","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Le Saint Gervais Hotel & Spa Handwritten Collection","Saint-Gervais-les-Bains","null","€ 2 531","8,6","Chambre Double Classique","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","501 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881887-2216","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","SOWELL HOTELS Mont Blanc et SPA","Saint-Gervais-les-Bains","null","€ 1 982","7,1","Chambre Double avec Lit d'Appoint","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 semaine, 2 adultes","212 expériences vécues","null","null"
"1676881887-2217","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Chalet Hôtel des 2 Gares","Saint-Gervais-les-Bains","null","€ 1 542","8,4","Chambre Familiale","2 lits (1 lit superposé, 1 grand lit double)","Taxes et frais compris","1 semaine, 2 adultes","676 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881887-2218","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Hotel Terminus","Saint-Gervais-les-Bains","null","€ 1 222","7,0","Chambre Double Premier","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","526 expériences vécues","null","null"
"1676881887-2219","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Fasthotel Thones","Thônes","null","€ 589","8,0","Chambre Double","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","640 expériences vécues","null","null"
"1676881887-2220","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","SOWELL Family La Lauzière","Aime-La-Plagne","null","€ 2 355","8,3","Chambre Triple avec Balcon","2 lits (1 lit simple, 1 lit double)","Taxes et frais compris","1 semaine, 2 adultes","209 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881887-2221","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Hôtel Du Midi","Thônes","null","€ 893","8,3","Suite","Suite privée","Taxes et frais compris","1 semaine, 2 adultes","310 expériences vécues","null","null"
"1676881887-2222","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","VVF Les Sitelles à Montalbert la Plagne","Aime-La-Plagne","null","€ 1 641","7,3","Chambre Quadruple","4 lits (2 lits simples, 2 lits superposés)","Taxes et frais compris","1 semaine, 2 adultes","36 expériences vécues","null","null"
"1676881887-2223","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Ibis Hôtel Sallanches","Sallanches","null","€ 899","7,5","Chambre Double Standard","1 grand lit double","Taxes et frais compris","1 semaine, 2 adultes","1 010 expériences vécues","Niveau 1 Voyage Durable","null"
"1676881887-2224","https://www.booking.com/searchresults.fr.html?label=gog235jc-1DCAYoTUIGc2F2b2llSA1YA2hNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAK37uOQBsACAdICJDJjMjgxMmVhLTIyM2MtNDI1Mi1iYTM4LTA3MmE4MjI3MWFkMdgCBOACAQ&sid=086e078aef1832684e5d5671c99a12b1&aid=356980&dest_id=5620&dest_type=region&nflt=ht_id%3D204%3Brpt%3D1&shw_aparth=0&checkin=2023-03-02&checkout=2023-03-09&selected_currency=EUR","Maison Doron","Beaufort","null","€ 952","8,0","Petite Chambre Double","1 lit double","Taxes et frais compris","1 semaine, 2 adultes","153 expériences vécues","null","null"
