web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,Nb Personnes,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,01/05/2023,13/05/2023,20/05/2023,1006,706,MOBILHOME 4 personnes - 4 pax standard 2 chambres,4 Adultes,,Village-club Les Sables d'Or,LE CAP D'AGDE,,19,village-club-les-sables-dor-77569,CAP D'AGDE
,01/05/2023,13/05/2023,20/05/2023,1385,969,MOBILHOME 6 personnes - 6 personnes Standard 3 chambres,6 Adultes,,Village-club Les Sables d'Or,LE CAP D'AGDE,,19,village-club-les-sables-dor-77569,CAP D'AGDE
,01/05/2023,13/05/2023,20/05/2023,1697,1190,MOBILHOME 6 personnes - Premium 2 chambres 2 sdb GARDEN,6 Adultes,,Village-club Les Sables d'Or,LE CAP D'AGDE,,19,village-club-les-sables-dor-77569,CAP D'AGDE
,01/05/2023,13/05/2023,20/05/2023,2153,1477,MOBILHOME 6 personnes - Premium 3 Chbr / 2 Sdb GARDEN,6 Adultes,,Village-club Les Sables d'Or,LE CAP D'AGDE,,19,village-club-les-sables-dor-77569,CAP D'AGDE
,01/05/2023,13/05/2023,20/05/2023,357,209,MOBILHOME 6 personnes - CONFORT 2 chambres avec TV,4 Adultes,,Camping Sea Green L'Occitan,VIAS,,19,camping-sea-green-l-occitan-78738,
,01/05/2023,13/05/2023,20/05/2023,392,219,MOBILHOME 6 personnes - CONFORT 3 chambres avec TV,6 Adultes,,Camping Sea Green L'Occitan,VIAS,,19,camping-sea-green-l-occitan-78738,
,01/05/2023,13/05/2023,20/05/2023,294,294,GÎTE 6 personnes - 2 Chambres 4/6 pers,6 Adultes,,Camping Sea Green L'Occitan,VIAS,,19,camping-sea-green-l-occitan-78738,
,01/05/2023,13/05/2023,20/05/2023,427,427,MOBILHOME 6 personnes - Privilège 2 Chambres 4/6 pers,6 Adultes,,Camping Sea Green L'Occitan,VIAS,,19,camping-sea-green-l-occitan-78738,
,01/05/2023,13/05/2023,20/05/2023,504,504,MOBILHOME 8 personnes - Privilège 3 Chambres 6/8 pers,8 Adultes,,Camping Sea Green L'Occitan,VIAS,,19,camping-sea-green-l-occitan-78738,
,01/05/2023,13/05/2023,20/05/2023,370,239,MOBILHOME 6 personnes - 2 chambres,4 Adultes,,Camping Le Clos Virgile,SERIGNAN,,19,camping-le-clos-virgile-78527,BEZIERS
,01/05/2023,13/05/2023,20/05/2023,475,259,MOBILHOME 6 personnes - 3 chambres,6 Adultes,,Camping Le Clos Virgile,SERIGNAN,,19,camping-le-clos-virgile-78527,BEZIERS
,01/05/2023,13/05/2023,20/05/2023,454,258,MOBILHOME 6 personnes - Loisir 4 Pièces 6 Personnes + TV,6 Adultes,,Camping Le Clos Virgile,SERIGNAN,,19,camping-le-clos-virgile-78527,BEZIERS
,01/05/2023,13/05/2023,20/05/2023,259,199,MOBILHOME 4 personnes - LOISIRS,4 Adultes,,Camping des Albères,LAROQUE DES ALBERES,,19,camping-des-alberes-77482,
,01/05/2023,13/05/2023,20/05/2023,382,236,MOBILHOME 6 personnes - Passion 3 Pièces 4/6 Personnes Climatisé + TV,6 Adultes,,Camping des Albères,LAROQUE DES ALBERES,,19,camping-des-alberes-77482,
