web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,stars,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,30/03/2023,29/04/2023,05/05/2023,429,429,,879564,0,Résidence Lagon,,,17,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,220 ,209,,158366,4,Résidence Demeures de la Massane (AGL120),,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,359,359,,577124,0,Résidence Hameau Du Soleil,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,317,317,,577154,0,Résidence Pic D'argeles,,,15,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,514,514,,577214,4,Résidence Diamant Vert,,,17,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,472,472,,576434,0,Résidence Paganes,,,15,"('365',)",ARGELES
,30/03/2023,27/05/2023,02/06/2023,376,376,,577564,0,Résidence Margarita,,,21,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,499,499,,577704,0,Résidence Patios De La Massane,,,18,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,341,341,,577044,5,Résidence Petit Bois,,,22,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,306,306,,577534,0,Résidence Plein Sud,,,24,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,374,374,,617054,0,Résidence Catalunya,,,18,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,395,395,,577004,2,Résidence Lagon,,,22,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,374,374,,576654,0,Résidence Bahia,,,15,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,475,475,,577544,0,Résidence Villegiales Quai D'honneur,,,26,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,497 ,472,,138353,0,Résidence Le Clos des Alberes,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,514,514,,576394,0,Résidence Calanques,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,386,386,,577784,0,Résidence Calypso,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,380,380,,577334,0,Résidence Golfes Clairs,,,22,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,332,332,,576694,0,Résidence Catalunya,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,395,395,,576824,0,Résidence Acapulco,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,380,380,,576814,0,Résidence Villegiales Du Mole,,,15,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,374,374,,577614,3,Résidence Hacienda,,,24,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,457,457,,576804,0,Résidence Goelette,,,16,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,481 ,457,,77258,0,Résidence Santa Maria,,,15,"('365',)",ARGELES
,30/03/2023,13/05/2023,19/05/2023,513 ,487,,51574,0,Résidence Les Patios de la Massane,,,19,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,776,776,,624294,0,Location de Vacances Argelès-sur-Mer 268,,,15,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,730,730,,577254,0,Résidence Hameau Massane I,,,26,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,806,806,,860314,0,Location de Vacances Argelès-sur-Mer 287,,,26,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,558,558,,709404,0,Location de Vacances Argelès-sur-Mer 279,,,22,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,890,890,,198235,0,Location de Vacances Argelès-sur-Mer 218,,,26,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,749,749,,412134,0,Location de Vacances Argelès-sur-Mer 253,,,22,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,749,749,,205119,0,Location de Vacances Argelès-sur-Mer 224,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,332,332,,576464,0,Résidence Ar000-a45-argeles Sur Mer,,,22,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,604,604,,576904,3,Résidence Petit Baigneur,,,26,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,524,524,,334814,0,Location de Vacances Argelès-sur-Mer 249,,,18,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,498,498,,852494,0,Location de Vacances Argelès-sur-Mer 286,,,18,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,446,446,,145075,0,Location de Vacances Argelès-sur-Mer 132,,,22,"('365',)",ARGELES
,30/03/2023,20/05/2023,26/05/2023,451,451,,876394,0,Location de Vacances Argelès-sur-Mer 289,,,20,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,1017,1017,,177323,0,Location de Vacances Argelès-sur-Mer 207,,,27,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,344,344,,622734,0,Location de Vacances Argelès-sur-Mer 266,,,18,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,610,610,,208968,0,Location de Vacances Argelès-sur-Mer 233,,,26,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,532,532,,513384,0,Location de Vacances Argelès-sur-Mer 258,,,16,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,601,601,,681664,0,Location de Vacances Argelès-sur-Mer 278,,,27,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,754,754,,634974,0,Location de Vacances Argelès-sur-Mer 270,,,28,"('365',)",ARGELES
,30/03/2023,20/05/2023,26/05/2023,526,526,,518454,0,Location de Vacances Argelès-sur-Mer 260,,,20,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,668,668,,241174,0,Location de Vacances Argelès-sur-Mer 239,,,28,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,635,635,,145079,0,Location de Vacances Argelès-sur-Mer 136,,,26,"('365',)",ARGELES
,30/03/2023,24/06/2023,30/06/2023,544,544,,145088,0,Location de Vacances Argelès-sur-Mer 145,,,25,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,761,761,,876384,0,Location de Vacances Argelès-sur-Mer 288,,,27,"('365',)",ARGELES
,30/03/2023,22/07/2023,28/07/2023,748,748,,145074,0,Location de Vacances Argelès-sur-Mer 131,,,29,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,881,881,,148305,0,Location de Vacances Argelès-sur-Mer 155,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,330 ,298,,139214,0,Location de Vacances Argelès-sur-Mer 114,,,14,"('365',)",ARGELES
,30/03/2023,20/05/2023,26/05/2023,659,659,,573254,0,Location de Vacances Argelès-sur-Mer 262,,,20,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,387,387,,883884,0,Résidence Caravelle,,,22,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,306,306,,576354,0,Résidence Ar000-b45-argeles Sur Mer,,,22,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,332,332,,576744,0,Résidence La Goelette,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,507,507,,576614,4,Résidence Mers Du Sud,,,15,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,626,626,,145083,0,Location de Vacances Argelès-sur-Mer 140,,,28,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,947,947,,709424,0,Location de Vacances Argelès-sur-Mer 280,,,22,"('365',)",ARGELES
,30/03/2023,27/05/2023,02/06/2023,477,477,,139177,0,Location de Vacances Argelès-sur-Mer 78,,,21,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,367,367,,145085,0,Location de Vacances Argelès-sur-Mer 142,,,24,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,881,881,,145090,0,Location de Vacances Argelès-sur-Mer 147,,,26,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,657,657,,207296,0,Location de Vacances Argelès-sur-Mer 227,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,576,576,,155655,0,Location de Vacances Argelès-sur-Mer 164,,,15,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,1085,1085,,139182,0,Location de Vacances Argelès-sur-Mer 83,,,30,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,313,313,,139162,0,Location de Vacances Argelès-sur-Mer 63,,,16,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,481,481,,159196,0,Location de Vacances Argelès-sur-Mer 176,,,26,"('365',)",ARGELES
,30/03/2023,19/08/2023,25/08/2023,862,862,,148312,0,Location de Vacances Argelès-sur-Mer 158,,,33,"('365',)",ARGELES
,30/03/2023,07/05/2023,13/05/2023,1068 ,1015,,158361,0,Résidence La Palangre (AGL400),,,18,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,495 ,446,,36589,4.2,Résidence Pierre & Vacances Les Balcons de Collioure***,,,16,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,681,681,,595954,0,Résidence Haut Douy,,,26,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,603 ,543,,144928,0,Appartement 3 pieces 6 pers centre village,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,577,577,,595924,0,Résidence Saphir,,,15,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,559,559,,596374,0,Résidence Rue De L'egalité,,,28,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,669,669,,596474,0,Résidence Haut Douy,,,24,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,281,281,,596584,0,Résidence Rue De L'egalité,,,14,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,970,970,,840994,0,Résidence 2ega25-collioure,,,22,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,1482,1482,,835364,0,Résidence Les Terrasses Imperiales,,,28,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,908,908,,596414,0,Résidence L'alzine,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,905,905,,836374,0,Résidence 6volt21-collioure,,,14,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,810,810,,889154,0,Résidence 4lam6-collioure,,,16,"('365',)",ARGELES
,30/03/2023,20/05/2023,26/05/2023,872,872,,823514,0,Résidence Aigue Marine,,,20,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,1075,1075,,596384,0,Résidence Rue De L'egalité,,,30,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,357,357,,596324,0,Résidence Viva Collioure,,,15,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,523,523,,596754,0,Résidence Mirande D'ambeille,,,17,"('365',)",ARGELES
,30/03/2023,22/07/2023,28/07/2023,1127 ,1071,,51592,0,Résidence Les Batteries,,,29,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,587,587,,596024,0,Résidence Les Jardins Des Dominicains,,,16,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,1204,1204,,596424,0,Résidence Les Rocades,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,571,571,,596454,0,Résidence Les Batteries,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,584,584,,149159,0,Location de Vacances Collioure 59,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,498,498,,793264,0,Résidence Les Jardins Des Dominicains,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,619,619,,204874,0,Location de Vacances Collioure 168,,,14,"('365',)",ARGELES
,30/03/2023,27/05/2023,02/06/2023,633,633,,513244,0,Location de Vacances Collioure 209,,,21,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,721,721,,445094,0,Location de Vacances Collioure 198,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,318,318,,196985,0,Location de Vacances Collioure 135,,,14,"('365',)",ARGELES
,30/03/2023,20/05/2023,26/05/2023,999,999,,823084,0,Location de Vacances Collioure 228,,,20,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,1075,1075,,749134,0,Location de Vacances Collioure 222,,,14,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,811,811,,807924,0,Location de Vacances Collioure 225,,,27,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,786,786,,195736,0,Location de Vacances Collioure 109,,,26,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,563,563,,836754,0,Location de Vacances Collioure 230,,,26,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,668,668,,596504,0,Résidence Saphir,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,1108,1108,,853874,0,Location de Vacances Collioure 233,,,22,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,773,773,,195689,0,Location de Vacances Collioure 89,,,24,"('365',)",ARGELES
,30/03/2023,24/06/2023,30/06/2023,818,818,,722064,0,Location de Vacances Collioure 221,,,25,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,518,518,,195677,0,Location de Vacances Collioure 77,,,27,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,1684,1684,,834914,0,Location de Vacances Collioure 229,,,28,"('365',)",ARGELES
,30/03/2023,22/07/2023,28/07/2023,797,797,,199177,5,Location de Vacances Collioure 159,,,29,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,1224,1224,,195725,0,Location de Vacances Collioure 102,,,30,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,1173,1173,,813584,0,Location de Vacances Collioure 227,,,24,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,708,708,,195726,0,Location de Vacances Collioure 103,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,1039,1039,,196894,0,Location de Vacances Collioure 137,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,1036,1036,,841474,0,Location de Vacances Collioure 232,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,668,668,,249864,0,Location de Vacances Collioure 179,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,404,404,,195750,0,Location de Vacances Collioure 123,,,15,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,450,450,,195670,0,Location de Vacances Collioure 70,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,786,786,,445234,0,Location de Vacances Collioure 206,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,835,835,,629964,0,Location de Vacances Collioure 219,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,649,649,,195679,0,Location de Vacances Collioure 79,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,679,679,,195744,0,Location de Vacances Collioure 117,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,825,825,,195734,0,Location de Vacances Collioure 107,,,28,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,841,841,,198072,0,Location de Vacances Collioure 143,,,14,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,932,932,,892704,0,Location de Vacances Collioure 237,,,16,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,681,681,,445204,0,Location de Vacances Collioure 204,,,16,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,841,841,,198075,0,Location de Vacances Collioure 144,,,14,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,511,511,,577374,0,Résidence Les Roches Bleues,,,17,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,712,712,,198587,0,Location de Vacances Collioure 151,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,516 ,456,,279504,0,Location de Vacances Collioure 184,,,15,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,668,668,,445184,0,Location de Vacances Collioure 203,,,15,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,1371,1371,,195747,0,Location de Vacances Collioure 120,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,747,747,,195718,0,Location de Vacances Collioure 97,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,771,771,,195680,0,Location de Vacances Collioure 80,,,15,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,573,573,,195687,0,Location de Vacances Collioure 87,,,14,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,679,679,,195676,0,Location de Vacances Collioure 76,,,16,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,1071,1071,,138126,0,Location de Vacances Collioure 58,,,30,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,873,873,,198289,0,Location de Vacances Collioure 148,,,14,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,799,799,,517284,0,Location de Vacances Collioure 212,,,16,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,977,977,,198150,0,Location de Vacances Collioure 147,,,26,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,1126,1126,,198071,0,Location de Vacances Collioure 146,,,26,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,1020,1020,,198290,0,Location de Vacances Collioure 149,,,15,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,1176,1176,,573324,0,Location de Vacances Collioure 215,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,807,807,,270314,0,Location de Vacances Collioure 183,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,773,773,,196823,0,Location de Vacances Collioure 132,,,22,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,661,661,,195671,0,Location de Vacances Collioure 71,,,14,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,609,609,,195720,0,Location de Vacances Collioure 98,,,17,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,786,786,,838934,0,Location de Vacances Collioure 231,,,26,"('365',)",ARGELES
,30/03/2023,05/08/2023,11/08/2023,1054,1054,,196021,0,Location de Vacances Collioure 130,,,31,"('365',)",ARGELES
,30/03/2023,19/08/2023,25/08/2023,1009,1009,,195683,0,Location de Vacances Collioure 83,,,33,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,336 ,302,,82865,3.5,Résidence Vacancéole les Demeures Torrellanes***,,,16,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,392,392,,97912,3,Résidence Vacancéole Las Motas***,,,14,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,459,459,,617674,1,Résidence Athena Ii,,,24,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,331,331,,617404,0,Résidence Port Au Prince,,,17,"('365',)",ARGELES
,30/03/2023,24/06/2023,30/06/2023,371,371,,617984,0,Résidence Hameaux De La Plage,,,25,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,300 ,285,,110594,4,Résidence Les Mas de La Mer,,,14,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,331,331,,617194,0,Résidence Mas De La Mer,,,26,"('365',)",ARGELES
,30/03/2023,10/06/2023,16/06/2023,376,376,,617534,0,Résidence Catalanes Du Golf,,,23,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,435,435,,595274,0,Résidence Port Cipriano,,,14,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,473,473,,617364,0,Residence De La Mer,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,444,444,,617384,0,Résidence Hameau Du Rivage I,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,376,376,,629404,0,Résidence Byblos,,,15,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,542 ,515,,51556,4,Résidence Les Catalanes du Golf,,,26,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,636 ,604,,111247,0,Résidence Marinas du Ponant,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,325 ,309,,51484,0,Résidence Port d'Attache,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,322 ,306,,51481,0,Résidence Les Albères,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,435,435,,595574,0,Résidence Soleil,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,782,782,,595854,0,Résidence Sol Y Mar,,,28,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,633,633,,595484,0,Résidence Cap Marine,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,608,608,,595874,0,Résidence Calypso,,,14,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,600,600,,595674,0,Résidence Athena,,,26,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,633,633,,595514,0,Résidence Triton,,,27,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,732,732,,595464,0,Résidence Baie Des Anges,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,402,402,,595384,0,Résidence Oliviers,,,14,"('365',)",ARGELES
,30/03/2023,10/06/2023,16/06/2023,373 ,354,,710744,0,Résidence Le Byblos,,,23,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,517,517,,595824,0,Résidence Alberes,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,402,402,,595544,0,Résidence Fregates,,,14,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,897,897,,879614,0,Résidence Cortaderia,,,26,"('365',)",ARGELES
,30/03/2023,13/05/2023,19/05/2023,980,980,,793254,0,Résidence Port D'attache,,,19,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,650,650,,653894,0,Résidence Fregates,,,14,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,947,947,,595524,0,Résidence Hameau Du Rivage,,,28,"('365',)",ARGELES
,30/03/2023,26/08/2023,01/09/2023,580 ,464,,817294,0,Résidence Résidence Du Soleil,,,34,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,531,531,,618064,0,Résidence Lagune Et La  Mer,,,15,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,665 ,553,,147927,0,Résidence Saint-Cyprien*** - Azureva,,,14,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,389,389,,617864,0,Résidence Goelettes,,,15,"('365',)",ARGELES
,30/03/2023,26/08/2023,01/09/2023,767 ,639,,646524,0,Résidence LES TROPIQUES,,,34,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,1041,1041,,595764,0,Résidence Cote Port,,,22,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,477 ,453,,144547,0,Résidence Les Glycines,,,14,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,418,418,,595774,0,Résidence Golf,,,22,"('365',)",ARGELES
,30/03/2023,15/07/2023,21/07/2023,794,794,,617814,0,Résidence Clos De Saint Cyprien,,,28,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,537,537,,618094,0,Résidence Hameau Du Rivage,,,26,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,402,402,,595584,0,Résidence Lagune Et Mer,,,14,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,412,412,,617714,0,Résidence Hameaux Capellans,,,22,"('365',)",ARGELES
,30/03/2023,10/06/2023,16/06/2023,364,364,,617994,0,Résidence Casellas,,,23,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,272 ,258,,51514,0,Résidence Les Terrasses Fleuries,,,14,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,471 ,447,,162738,0,Résidence Port des Sables,,,16,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,424,424,,617774,0,Résidence Casellas,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,487 ,463,,135145,0,Résidence Le Miramar,,,22,"('365',)",ARGELES
,30/03/2023,06/05/2023,12/05/2023,732,732,,595794,4,Résidence Portes Du Soleil,,,18,"('365',)",ARGELES
,30/03/2023,24/06/2023,30/06/2023,609 ,579,,175832,0,Résidence Les Reflets,,,25,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,565 ,537,,217514,0,Résidence Tennis Résidence,,,22,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,740 ,703,,292764,0,Résidence Presqu'île de la Lagune,,,17,"('365',)",ARGELES
,30/03/2023,29/04/2023,05/05/2023,574 ,545,,51561,0,Résidence Catalona,,,17,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,897,897,,595744,0,Résidence Brigantines 1,,,26,"('365',)",ARGELES
,30/03/2023,26/08/2023,01/09/2023,659 ,626,,136813,0,Résidence Terrasse de Lucie,,,34,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,927 ,881,,190146,0,Résidence Les Quais de L'Amirauté,,,26,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,291,291,,617414,0,Résidence Fregates,,,15,"('365',)",ARGELES
,30/03/2023,03/06/2023,09/06/2023,610 ,580,,51480,0,Résidence Les Cypriennes,,,22,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,306,306,,618134,0,Tennis Residence,,,15,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,815,815,,595304,0,Résidence Ondines,,,14,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,673,673,,617344,0,Résidence Hameau Du Rivage,,,30,"('365',)",ARGELES
,30/03/2023,19/08/2023,25/08/2023,897,897,,595844,0,Résidence Ondines,,,33,"('365',)",ARGELES
,30/03/2023,15/04/2023,21/04/2023,411,411,,617374,0,Résidence Port Au Prince,,,15,"('365',)",ARGELES
,30/03/2023,17/06/2023,23/06/2023,716,716,,595434,0,Résidence Saint-cyp,,,24,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,603,603,,250654,0,Location de Vacances Saint-Cyprien 169,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,549,549,,208592,0,Location de Vacances Saint-Cyprien 147,,,14,"('365',)",ARGELES
,30/03/2023,08/04/2023,14/04/2023,706,706,,207297,0,Location de Vacances Saint-Cyprien 132,,,14,"('365',)",ARGELES
,30/03/2023,13/05/2023,19/05/2023,1210,1210,,802374,0,Location de Vacances Saint-Cyprien 207,,,19,"('365',)",ARGELES
,30/03/2023,01/07/2023,07/07/2023,697,697,,206980,0,Location de Vacances Saint-Cyprien 119,,,26,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,733,733,,207294,0,Location de Vacances Saint-Cyprien 130,,,27,"('365',)",ARGELES
,30/03/2023,22/04/2023,28/04/2023,844,844,,575974,0,Location de Vacances Saint-Cyprien 180,,,16,"('365',)",ARGELES
,30/03/2023,08/07/2023,14/07/2023,733,733,,207488,0,Location de Vacances Saint-Cyprien 136,,,27,"('365',)",ARGELES
,30/03/2023,29/07/2023,04/08/2023,1186,1186,,595264,0,Résidence Port Catalunya,,,30,"('365',)",ARGELES
