web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573754,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,350,323,3 Pièces pour 6 Personnes,568044,Résidence Le Clos D'aussois,Aussois,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,295,272,3 Pièces pour 6 Personnes,641594,Résidence Colombaz,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,440,440,3 Pièces pour 6 Personnes,205313,Résidence Ecrin Des Glaciers Daim,Combloux,,36,29,COMBLOUX
,24/04/2023,09/09/2023,15/09/2023,303,303,2 Pièces pour 4 Personnes,616904,Résidence Le Panoramic Ii,Les Angles - Pyrénées Orientales,,36,83,PYRENEES 2000
,24/04/2023,09/09/2023,15/09/2023,420,420,3 Pièces pour 6 Personnes,562744,Résidence Sabaudia,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,280,258,3 Pièces pour 6 Personnes,568444,Résidence La Combe Ii,Aussois,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,470,470,2 Pièces pour 4 Personnes,673704,Résidence Les Cimes D'or A,Les Contamines Montjoie,,36,29,COMBLOUX
,24/04/2023,09/09/2023,15/09/2023,205,189,2 Pièces pour 4 Personnes,574294,Résidence Chevallier,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,389,389,2 Pièces pour 4 Personnes,597344,Résidence Le Grand Schuss,Le Pla d'Adet,,36,706,LE PLA D'ADET
,24/04/2023,09/09/2023,15/09/2023,300,300,Studio pour 4 Personnes,563094,Résidence Les Portes Du Soleil,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,300,300,Studio pour 4 Personnes,563354,Résidence La Chaumiere Des Neiges,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,284,284,Studio pour 4 Personnes,674014,Résidence La Fleur Du Roy,Villard-de-Lans,,36,113,VILLARD-DE-LANS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573744,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,300,300,Studio pour 4 Personnes,563374,Résidence Les Portes Du Soleil,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573824,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,487,487,3 Pièces 6 Personnes,161314,Location de Vacances Châtel 217,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,300,300,Studio pour 4 Personnes,562564,Résidence Anna Maria,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,225,207,2 Pièces pour 4 Personnes,568484,Résidence La Combe Ii,Aussois,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,337,337,Studio pour 4 Personnes,462644,Résidence Les Arolles,Villard-de-Lans,,36,113,VILLARD-DE-LANS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573884,Résidence Bonheur Des Pistes,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,341,341,1 Pièce 4 Personnes,159877,Location de Vacances Châtel 169,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,530,530,2 Pièces pour 4 Personnes,405364,Chalets De Barbessine,Châtel,,36,28,CHATEL
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573904,Résidence Les Essarts,Val Cenis,,36,101,VAL CENIS
,24/04/2023,09/09/2023,15/09/2023,345,318,3 Pièces pour 6 Personnes,573914,Résidence Les Essarts,Val Cenis,,36,101,VAL CENIS
