web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,02/03/2023,11/09/2023,14/09/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,37
,02/03/2023,11/09/2023,14/09/2023,624,624,Chambre Double Économique,,Hôtel du Grand-Mont,Beaufort,,37
,02/03/2023,11/09/2023,14/09/2023,403,403,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,37
,02/03/2023,11/09/2023,14/09/2023,436,436,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,37
,02/03/2023,11/09/2023,14/09/2023,519,519,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,37
,02/03/2023,11/09/2023,14/09/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,37
,02/03/2023,11/09/2023,14/09/2023,279,279,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,37
,02/03/2023,11/09/2023,14/09/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,37
,02/03/2023,11/09/2023,14/09/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,37
,02/03/2023,11/09/2023,14/09/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,398,398,Chambre Simple,,Auberge de Costaroche,Albertville,,37
,02/03/2023,11/09/2023,14/09/2023,846,846,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,37
,02/03/2023,11/09/2023,14/09/2023,190,190,Chambre Double,,Hôtel Le Savoie,Albertville,,37
,02/03/2023,11/09/2023,14/09/2023,350,350,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,37
,02/03/2023,11/09/2023,14/09/2023,483,483,Chambre Double Standard,,Au Coin Du Feu,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,1689,1689,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,332,332,Chambre Double Classique,,La Ferme du Golf,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,279,279,Chambre Double,,Albert 1er,Albertville,,37
,02/03/2023,11/09/2023,14/09/2023,582,582,Chambre Double,,Hotel Mont Blanc Megève,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,1905,1905,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,1128,1128,Chambre Double Club,,Le Chalet Blanc,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,596,596,Suite Supérieure ,,Les Loges Blanches,Megève,,37
,02/03/2023,11/09/2023,14/09/2023,581,581,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,37
,02/03/2023,11/09/2023,14/09/2023,187,187,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,37
,02/03/2023,11/09/2023,14/09/2023,271,271,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,37
,02/03/2023,11/09/2023,14/09/2023,839,839,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,37
,02/03/2023,11/09/2023,14/09/2023,1496,1496,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,37
,02/03/2023,11/09/2023,14/09/2023,576,576,Chambre Double,,Aux Ducs de Savoie,Combloux,,37
,02/03/2023,11/09/2023,14/09/2023,321,321,Appartement 1 Chambre N° 701 avec Terrasse Privative - Vue sur Glacier,,Cosy Apartment & Chalet rental - Panoramic Village - La Grave,La Grave,,37
,02/03/2023,11/09/2023,14/09/2023,3007,3007,Chambre Familiale avec Balcon,,HOTEL TURAN,Les Deux Alpes,,37
,02/03/2023,11/09/2023,14/09/2023,356,356,Chambre Double ou Lits Jumeaux,,The People - Les 2 Alpes,Les Deux Alpes,,37
,02/03/2023,11/09/2023,14/09/2023,303,303,Chambre Double,,Chateau De La Muzelle,Vénosc,,37
,02/03/2023,11/09/2023,14/09/2023,518,518,Chambre Double ou Lits Jumeaux Classique,,Hôtel Grandes Rousses,L'Alpe-d'Huez,,37
,02/03/2023,11/09/2023,14/09/2023,375,375,Chambre Double ou Lits Jumeaux,,Le Panoramique,Mizoën,,37
,02/03/2023,11/09/2023,14/09/2023,320,320,Petite Chambre Double,,Auberge De La Foret,Auris,,37
,02/03/2023,11/09/2023,14/09/2023,227,227,Chambre Double - Mansardée,,Auberge des Montauds,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,478,478,Chambre Double,,Hotel Christiania,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,287,287,Chambre Double Standard,,Auberge De La Croix Perrin,Lans-en-Vercors,,37
,02/03/2023,11/09/2023,14/09/2023,236,236,Chambre Double,,Le Saint Domingue,Die,,37
,02/03/2023,11/09/2023,14/09/2023,202,202,Chambre Double,,Hotel des Alpes,Die,,37
,02/03/2023,11/09/2023,14/09/2023,303,303,Chambre Double,,La Saleine,Crest,,37
,02/03/2023,11/09/2023,14/09/2023,331,331,Chambre Double,,Auberge La Plaine,Chabrillan,,37
,02/03/2023,11/09/2023,14/09/2023,224,224,Chambre Double,,Hôtel du Centre,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,257,257,Chambre Double,,Hôtel Au Feu De Bois bar à vin le 1605,Autrans,,37
,02/03/2023,11/09/2023,14/09/2023,506,506,Suite Junior,,Best Western Grand Hotel de Paris,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,215,215,Chambre Lits Jumeaux Standard,,Hotel Beau Rivage,Pont-en-Royans,,37
,02/03/2023,11/09/2023,14/09/2023,335,335,Chambre Double Standard,,H85,Chatte,,37
,02/03/2023,11/09/2023,14/09/2023,336,336,Chambre Lits Jumeaux pour Personnes à Mobilité Réduite,,Hôtel Karène,Saint-Paul-lès-Romans,,37
,02/03/2023,11/09/2023,14/09/2023,281,281,Chambre Double Standard,,Logis Le Vernay,Autrans,,37
,02/03/2023,11/09/2023,14/09/2023,382,382,Chambre Lits Jumeaux,,Hôtel Le Dauphin,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,220,220,Chambre Double,,Auberge le Sabot de Vénus,Méaudre,,37
,02/03/2023,11/09/2023,14/09/2023,270,270,Chambre Double avec Douche,,Brun,Saint-Lattier,,37
,02/03/2023,11/09/2023,14/09/2023,254,254,Chambre Double ou Triple,,Hôtel Valery,Montélier,,37
,02/03/2023,11/09/2023,14/09/2023,457,457,Chambre Double Standard,,Hotel Les Playes,Villard-de-Lans,,37
,02/03/2023,11/09/2023,14/09/2023,497,497,Chambre Double,,Hotel du Golf,Corrençon-en-Vercors,,37
,02/03/2023,11/09/2023,14/09/2023,396,396,Chambre Double,,Le Castel Fleuri,Saint-Jean-en-Royans,,37
,02/03/2023,11/09/2023,14/09/2023,491,491,Studio Économique (2 Adultes),,Loc'Hotel Alpen Sports,Les Gets,,37
,02/03/2023,11/09/2023,14/09/2023,519,519,Chambre Double Économique,,Hôtel Névé,Morzine,,37
,02/03/2023,11/09/2023,14/09/2023,486,486,Chambre Double ou Lits Jumeaux Standard,,Hotel Du Lac,Montriond,,37
,02/03/2023,11/09/2023,14/09/2023,1412,1412,Suite Familiale (2 Adultes + 2 Enfants) Tapiaz,,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,37
,02/03/2023,11/09/2023,14/09/2023,613,613,Chambre Double Mansardée,,Boutique Hotel Beau-Séjour & Spa Superior,Champéry,,37
,02/03/2023,11/09/2023,14/09/2023,298,298,Chambre Double Standard,,Le White,Champéry,,37
,02/03/2023,11/09/2023,14/09/2023,826,826,Chambre Supérieure avec Balcon,,Hôtel National Resort & Spa,Champéry,,37
,02/03/2023,11/09/2023,14/09/2023,312,312,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,37
