web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,02/03/2023,18/09/2023,21/09/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,38
,02/03/2023,18/09/2023,21/09/2023,406,406,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,38
,02/03/2023,18/09/2023,21/09/2023,519,519,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,38
,02/03/2023,18/09/2023,21/09/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,38
,02/03/2023,18/09/2023,21/09/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,38
,02/03/2023,18/09/2023,21/09/2023,342,342,Chambre Double Standard,,Les Chalets de La Griyotire,Praz-sur-Arly,,38
,02/03/2023,18/09/2023,21/09/2023,1155,1155,Chambre Double Supérieure,,Flocons de Sel,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,218,218,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,38
,02/03/2023,18/09/2023,21/09/2023,350,350,Chambre Double Standard,,ibis Styles Albertville,Albertville,,38
,02/03/2023,18/09/2023,21/09/2023,606,606,Chambre Double Confort,,Coeur de Megève,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,1689,1689,Chambre Deluxe,,Grand Hotel Soleil d'Or,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,371,371,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,279,279,Chambre Double,,Albert 1er,Albertville,,38
,02/03/2023,18/09/2023,21/09/2023,582,582,Chambre Double,,Hotel Mont Blanc Megève,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,1905,1905,Chambre Lit King-Size Supérieure,,Four Seasons Hotel Megeve,Megève,,38
,02/03/2023,18/09/2023,21/09/2023,581,581,Chambre Double ou Lits Jumeaux,,"Chalet-Hôtel La Chemenaz, The Originals Relais (Hotel-Chalet de Tradition)",Les Contamines-Montjoie,,38
,02/03/2023,18/09/2023,21/09/2023,250,250,Chambre Triple,,ibis budget Albertville,Gilly-sur-Isère,,38
,02/03/2023,18/09/2023,21/09/2023,271,271,Chambre Double - Accessible aux Personnes à Mobilité Réduite ,,Brit Hotel Florimont,Saint-Ferréol,,38
,02/03/2023,18/09/2023,21/09/2023,839,839,Chambre Triple - Vue sur la Piscine,,Hôtel Les Chalets de la Serraz,La Clusaz,,38
,02/03/2023,18/09/2023,21/09/2023,1496,1496,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,38
,02/03/2023,18/09/2023,21/09/2023,576,576,Chambre Double,,Aux Ducs de Savoie,Combloux,,38
,02/03/2023,18/09/2023,21/09/2023,236,236,Chambre Double Standard,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,38
,02/03/2023,18/09/2023,21/09/2023,344,344,Petite Chambre Double ou Lits Jumeaux avec Balcon,,Hotel Beauregard,La Clusaz,,38
,02/03/2023,18/09/2023,21/09/2023,191,191,Chambre Double Économique,,Hotel La Montagne,La Clusaz,,38
,02/03/2023,18/09/2023,21/09/2023,264,264,Chambre Double Économique,,Hotel Christiania,La Clusaz,,38
