web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,02/03/2023,01/09/2023,04/09/2023,462,462,Chambre Double,,Maison Doron,Beaufort,,35
,02/03/2023,01/09/2023,04/09/2023,436,436,Chambre Lits Jumeaux,,Le Calgary,Les Saisies,,35
,02/03/2023,01/09/2023,04/09/2023,436,436,Chambre Double ou Lits Jumeaux,,Hôtel Les Ancolies à Arêches,Arêches,,35
,02/03/2023,01/09/2023,04/09/2023,597,597,Chambre Tradition ,,"La Ferme du Chozal, The Originals Relais",Hauteluce,,35
,02/03/2023,01/09/2023,04/09/2023,351,351,Chambre Double - Vue sur Montagne,,Hôtel Viallet,Arêches,,35
,02/03/2023,01/09/2023,04/09/2023,245,245,Chambre Double - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,35
,02/03/2023,01/09/2023,04/09/2023,560,560,Chambre Double,,Chalet Hôtel du Mont-Charvin & Spa,Crest-Voland,,35
,02/03/2023,01/09/2023,04/09/2023,301,301,Chambre Double,,Le Caprice Des Neiges,Crest-Voland,,35
,02/03/2023,01/09/2023,04/09/2023,365,365,Chambre Quadruple Standard,,La Mollinière,Notre-Dame-de-Bellecombe,,35
,02/03/2023,01/09/2023,04/09/2023,503,470,Chambre Familiale Mezzanine - 2 Adultes + 2 Enfants,,Les Chalets de La Griyotire,Praz-sur-Arly,,35
,02/03/2023,01/09/2023,04/09/2023,1423,1423,Appartement Village,,Flocons de Sel,Megève,,35
,02/03/2023,01/09/2023,04/09/2023,398,373,Chambre Simple,,Auberge de Costaroche,Albertville,,35
,02/03/2023,01/09/2023,04/09/2023,334,334,Chambre Double,,Hotel Sylvana,Megève,,35
,02/03/2023,01/09/2023,04/09/2023,1060,1060,Chambre Double Classique,,"L'Alpaga, a Beaumier hotel",Megève,,35
,02/03/2023,01/09/2023,04/09/2023,178,178,Chambre Lits Jumeaux Standard,,Hôtel Le Savoie,Albertville,,35
,02/03/2023,01/09/2023,04/09/2023,334,334,Chambre Lits Jumeaux Standard,,ibis Styles Albertville,Albertville,,35
,02/03/2023,01/09/2023,04/09/2023,432,432,Chambre Double Classique avec Canapé-Lit,,Novotel Megève Mont-Blanc,Megève,,35
,02/03/2023,01/09/2023,04/09/2023,560,560,Chambre Double Supérieure,,La Ferme du Golf,Megève,,35
