web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,02/03/2023,25/09/2023,28/09/2023,242,242,Chambre Double,,Hôtel National,Cluses,,39
,02/03/2023,25/09/2023,28/09/2023,310,310,Chambre Double Standard,,"The Originals City, Hôtel du Faucigny, Cluses Ouest",Scionzier,,39
,02/03/2023,25/09/2023,28/09/2023,282,282,Chambre Double Confort,,Hôtel 4C,Cluses,,39
,02/03/2023,25/09/2023,28/09/2023,312,312,Chambre Double Économique,,Le Relais Du Mont Blanc,Magland,,39
,02/03/2023,25/09/2023,28/09/2023,207,207,Chambre Double,,Hotel Edelweiss,Magland,,39
,02/03/2023,25/09/2023,28/09/2023,493,493,Chambre Double Supérieure,,La Ferme Du Lac,Thyez,,39
,02/03/2023,25/09/2023,28/09/2023,478,478,Chambre Double Supérieure avec Douche,,La Croix de Savoie & Spa,Les Carroz d'Arâches,,39
,02/03/2023,25/09/2023,28/09/2023,353,353,Chambre Lits Jumeaux Standard,,Ibis Styles Sallanches Pays du Mont-Blanc,Sallanches,,39
,02/03/2023,25/09/2023,28/09/2023,511,511,Chambre Double Classique (2 Adultes),,"Chalet-Hôtel La Marmotte, La Tapiaz & SPA, The Originals Relais (Hotel-Chalet de Tradition)",Les Gets,,39
,02/03/2023,25/09/2023,28/09/2023,223,223,Chambre Triple avec Lit Superposé,,Ibis Budget Sallanches,Sallanches,,39
,02/03/2023,25/09/2023,28/09/2023,402,402,Chambre Double ou Lits Jumeaux Classique,,Hôtel Alpina & SPA,Les Gets,,39
,02/03/2023,25/09/2023,28/09/2023,469,469,Chambre Double ou Lits Jumeaux Classique Plus,,Chamois d'Or Hotel,Les Gets,,39
,02/03/2023,25/09/2023,28/09/2023,345,345,Chambre Lit Queen-Size Standard - Non-Fumeurs,,Auberge de l'Orangerie - Sure Hotel Collection by Best Western,Sallanches,,39
,02/03/2023,25/09/2023,28/09/2023,534,534,Chambre Double,,Hotel le Petit Dru,Morzine,,39
,02/03/2023,25/09/2023,28/09/2023,435,435,Chambre Lits Jumeaux,,Hotel Igloo,Morzine,,39
,02/03/2023,25/09/2023,28/09/2023,330,330,Petite Chambre Double,,Hotel Rhodos Morzine,Morzine,,39
,02/03/2023,25/09/2023,28/09/2023,326,326,Chambre Double,,Le Charvet,Cordon,,39
,02/03/2023,25/09/2023,28/09/2023,230,230,Chambre Double - Mansardée,,Chalet Les Rhodos,Cordon,,39
,02/03/2023,25/09/2023,28/09/2023,621,621,Chambre Double Supérieure,,Les Roches Fleuries,Cordon,,39
,02/03/2023,25/09/2023,28/09/2023,326,326,Chambre Double,,Bonne Valette,Morzine,,39
,02/03/2023,25/09/2023,28/09/2023,312,312,Chambre Lits Jumeaux Économique,,The Nant,Morzine,,39
,02/03/2023,25/09/2023,28/09/2023,324,324,Chambre Double,,Auberge Les Gorges De La Diosaz,Servoz,,39
,02/03/2023,25/09/2023,28/09/2023,363,363,Chambre Double Économique,,Chalet Hôtel des 2 Gares,Saint-Gervais-les-Bains,,39
,02/03/2023,25/09/2023,28/09/2023,231,231,Chambre Lits Jumeaux,,Hotel Terminus,Saint-Gervais-les-Bains,,39
,02/03/2023,25/09/2023,28/09/2023,576,576,Chambre Double,,Aux Ducs de Savoie,Combloux,,39
,02/03/2023,25/09/2023,28/09/2023,339,339,Chambre Double,,L'Alpage,Le Grand-Bornand,,39
,02/03/2023,25/09/2023,28/09/2023,261,261,Chambre Double Standard,,Hôtel Val d'Este,Saint-Gervais-les-Bains,,39
,02/03/2023,25/09/2023,28/09/2023,324,324,Chambre Triple – Vue sur Montagne,,SOWELL HOTELS Mont Blanc et SPA,Saint-Gervais-les-Bains,,39
