web-scraper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines
,08/03/2023,08/03/2023,15/03/2023,1289,1289,Chambre Quadruple Supérieure ,,Maison Doron,Beaufort,,10
,08/03/2023,08/03/2023,15/03/2023,2963,2963,Chambre Quadruple,,Le Calgary,Les Saisies,,10
,08/03/2023,08/03/2023,15/03/2023,803,803,Chambre Lits Jumeaux - Vue sur Montagne,,Hotel Le Tetras,Notre-Dame-de-Bellecombe,,10
,08/03/2023,08/03/2023,15/03/2023,773,773,Chambre Triple,,Hôtel Les Bernards,Praz-sur-Arly,,10
,08/03/2023,08/03/2023,15/03/2023,504,504,Chambre Double,,Hôtel Le Savoie,Albertville,,10
,08/03/2023,08/03/2023,15/03/2023,3262,3262,Chambre Supérieure,,Hôtel Chalet Saint-Georges,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,826,826,Chambre Triple,,Albert 1er,Albertville,,10
,08/03/2023,08/03/2023,15/03/2023,5497,5497,Chambre Double Supérieure,,Coeur de Megève,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,5952,5952,Chambre Double/Lits Jumeaux,,M de Megève,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,5495,5495,Chambre Double Supérieure,,Fer à Cheval,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,9102,9102,Chambre Double Prestige,,Le Chalet Blanc,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,690,690,Chambre Lits Jumeaux Confort,,Le Roma,Albertville,,10
,08/03/2023,08/03/2023,15/03/2023,8608,8608,Suite Familiale avec Balcon,,Hôtel L'Arboisie,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,7322,7322,Chambre Deluxe,,Zannier Hotels Le Chalet,Megève,,10
,08/03/2023,08/03/2023,15/03/2023,6579,5263,Chambre Double Deluxe avec Balcon,,Magic Megève Bois,Demi-Quartier,,10
,08/03/2023,08/03/2023,15/03/2023,731,731,Chambre Lits Jumeaux Standard,,Brit Hotel Florimont,Saint-Ferréol,,10
,08/03/2023,08/03/2023,15/03/2023,1457,1457,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,,Hôtel Arbois Bettex,Saint-Gervais-les-Bains,,10
,08/03/2023,08/03/2023,15/03/2023,838,838,Petite Chambre Double ou Lits Jumeaux,,Logis Hôtel Le Caprice Des Neiges,Combloux,,10
,08/03/2023,08/03/2023,15/03/2023,5862,4699,Chambre Double,,"Armancette Hôtel, Chalets & Spa – The Leading Hotels of the World",Saint-Gervais-les-Bains,,10
,08/03/2023,08/03/2023,15/03/2023,589,589,Chambre Double Confort,,"Hôtel de Genève , Faverges-Seythenex 74210, Haute Savoie",Faverges,,10
,08/03/2023,08/03/2023,15/03/2023,785,785,Chambre Double Classique,,Hotel Du Parc - Manoir Du Baron Blanc,Faverges,,10
,08/03/2023,08/03/2023,15/03/2023,837,837,Chambre Triple,,Hotel Les Granits,Combloux,,10
,08/03/2023,08/03/2023,15/03/2023,2504,2504,Chambre Double Supérieure,,St-Alban Hotel & Spa,La Clusaz,,10
